cnt	t1	t2	hum	wind_speed	weather_code	is_weekend	season	is_holiday	timestamp
728.0	14.0	14.0	65.0	2.0	1.0	0.0	1.0	0.0	2015-06-04 06:00:00
2488.0	15.5	15.5	61.0	3.0	1.0	0.0	1.0	0.0	2015-06-04 07:00:00
4581.0	16.0	16.0	52.0	7.5	1.0	0.0	1.0	0.0	2015-06-04 08:00:00
2447.0	18.0	18.0	46.0	12.0	1.0	0.0	1.0	0.0	2015-06-04 09:00:00
1227.0	18.5	18.5	46.0	15.0	1.0	0.0	1.0	0.0	2015-06-04 10:00:00
1272.0	20.0	20.0	41.5	17.0	1.0	0.0	1.0	0.0	2015-06-04 11:00:00
1695.0	20.5	20.5	46.0	19.5	2.0	0.0	1.0	0.0	2015-06-04 12:00:00
1734.0	21.0	21.0	43.0	21.5	1.0	0.0	1.0	0.0	2015-06-04 13:00:00
1676.0	21.5	21.0	45.0	24.0	1.0	0.0	1.0	0.0	2015-06-04 14:00:00
1908.0	22.0	21.0	42.5	24.0	1.0	0.0	1.0	0.0	2015-06-04 15:00:00
2584.0	22.0	21.0	37.0	20.0	1.0	0.0	1.0	0.0	2015-06-04 16:00:00
4322.0	22.0	21.0	30.5	18.5	1.0	0.0	1.0	0.0	2015-06-04 17:00:00
4365.0	21.0	20.5	45.5	16.0	1.0	0.0	1.0	0.0	2015-06-04 18:00:00
2782.0	18.5	18.5	58.0	22.0	1.0	0.0	1.0	0.0	2015-06-04 19:00:00
1900.0	17.5	17.5	62.0	18.5	1.0	0.0	1.0	0.0	2015-06-04 20:00:00
1313.0	16.0	16.0	68.0	16.0	1.0	0.0	1.0	0.0	2015-06-04 21:00:00
875.0	15.0	15.0	72.0	18.0	1.0	0.0	1.0	0.0	2015-06-04 22:00:00
672.0	15.0	15.0	77.0	16.0	1.0	0.0	1.0	0.0	2015-06-04 23:00:00
398.0	14.0	14.0	82.0	13.0	1.0	0.0	1.0	0.0	2015-06-05 00:00:00
199.0	14.0	14.0	82.0	14.0	1.0	0.0	1.0	0.0	2015-06-05 01:00:00
190.0	14.0	14.0	82.0	11.0	1.0	0.0	1.0	0.0	2015-06-05 02:00:00
473.0	15.5	15.5	88.0	8.0	10.0	0.0	1.0	0.0	2015-06-05 06:00:00
1935.0	17.5	17.5	83.0	7.5	1.0	0.0	1.0	0.0	2015-06-05 07:00:00
3793.0	18.5	18.5	83.0	9.0	1.0	0.0	1.0	0.0	2015-06-05 08:00:00
2335.0	22.0	22.0	71.0	7.5	1.0	0.0	1.0	0.0	2015-06-05 09:00:00
1259.0	24.5	24.5	63.0	14.0	1.0	0.0	1.0	0.0	2015-06-05 10:00:00
1138.0	24.0	24.0	65.0	21.0	2.0	0.0	1.0	0.0	2015-06-05 11:00:00
1568.0	23.0	23.0	61.0	26.0	1.0	0.0	1.0	0.0	2015-06-05 12:00:00
1700.0	24.0	24.0	55.5	19.5	1.0	0.0	1.0	0.0	2015-06-05 13:00:00
1558.0	24.5	24.5	47.0	20.5	1.0	0.0	1.0	0.0	2015-06-05 14:00:00
1877.0	25.0	25.0	44.0	18.0	1.0	0.0	1.0	0.0	2015-06-05 15:00:00
2529.0	24.0	24.0	52.0	25.0	1.0	0.0	1.0	0.0	2015-06-05 16:00:00
3995.0	23.0	23.0	53.0	25.0	2.0	0.0	1.0	0.0	2015-06-05 17:00:00
3411.0	23.0	23.0	50.0	26.0	2.0	0.0	1.0	0.0	2015-06-05 18:00:00
2207.0	21.5	21.5	55.0	29.5	2.0	0.0	1.0	0.0	2015-06-05 19:00:00
1531.0	19.0	19.0	60.0	30.0	2.0	0.0	1.0	0.0	2015-06-05 20:00:00
1077.0	16.5	16.5	50.5	28.0	1.0	0.0	1.0	0.0	2015-06-05 21:00:00
729.0	15.0	15.0	49.5	30.0	1.0	0.0	1.0	0.0	2015-06-05 22:00:00
661.0	14.0	14.0	57.0	26.0	1.0	0.0	1.0	0.0	2015-06-05 23:00:00
515.0	12.5	12.5	61.0	21.0	1.0	1.0	1.0	0.0	2015-06-06 00:00:00
379.0	12.0	12.0	67.0	25.0	1.0	1.0	1.0	0.0	2015-06-06 01:00:00
225.0	12.0	12.0	65.0	22.5	1.0	1.0	1.0	0.0	2015-06-06 02:00:00
169.0	11.0	11.0	74.5	19.5	1.0	1.0	1.0	0.0	2015-06-06 03:00:00
119.0	10.5	9.5	79.5	16.0	1.0	1.0	1.0	0.0	2015-06-06 04:00:00
92.0	11.0	11.0	72.0	16.0	1.0	1.0	1.0	0.0	2015-06-06 05:00:00
151.0	12.0	12.0	67.0	20.0	1.0	1.0	1.0	0.0	2015-06-06 06:00:00
314.0	12.5	12.5	65.0	22.0	1.0	1.0	1.0	0.0	2015-06-06 07:00:00
699.0	14.5	14.5	55.0	24.0	1.0	1.0	1.0	0.0	2015-06-06 08:00:00
1172.0	15.5	15.5	48.0	26.0	2.0	1.0	1.0	0.0	2015-06-06 09:00:00
1675.0	16.0	16.0	43.5	23.0	2.0	1.0	1.0	0.0	2015-06-06 10:00:00
2066.0	17.0	17.0	42.0	24.0	2.0	1.0	1.0	0.0	2015-06-06 11:00:00
2459.0	17.0	17.0	40.5	29.5	2.0	1.0	1.0	0.0	2015-06-06 12:00:00
2742.0	18.5	18.5	36.0	28.0	1.0	1.0	1.0	0.0	2015-06-06 13:00:00
2891.0	19.0	19.0	36.0	29.0	1.0	1.0	1.0	0.0	2015-06-06 14:00:00
2969.0	19.5	19.5	36.0	27.0	1.0	1.0	1.0	0.0	2015-06-06 15:00:00
2945.0	20.0	20.0	35.0	27.0	1.0	1.0	1.0	0.0	2015-06-06 16:00:00
2850.0	19.5	19.5	36.0	27.5	1.0	1.0	1.0	0.0	2015-06-06 17:00:00
2685.0	18.0	18.0	40.0	27.0	1.0	1.0	1.0	0.0	2015-06-06 18:00:00
1889.0	17.5	17.5	42.5	28.0	1.0	1.0	1.0	0.0	2015-06-06 19:00:00
1139.0	16.5	16.5	42.0	24.0	1.0	1.0	1.0	0.0	2015-06-06 20:00:00
904.0	16.0	16.0	42.0	25.0	1.0	1.0	1.0	0.0	2015-06-06 21:00:00
921.0	15.0	15.0	48.0	20.5	1.0	1.0	1.0	0.0	2015-06-06 22:00:00
850.0	13.5	13.5	55.0	19.5	1.0	1.0	1.0	0.0	2015-06-06 23:00:00
696.0	13.0	13.0	59.0	15.0	1.0	1.0	1.0	0.0	2015-06-07 00:00:00
519.0	11.5	11.5	65.0	11.0	1.0	1.0	1.0	0.0	2015-06-07 01:00:00
381.0	11.5	11.5	67.0	15.0	1.0	1.0	1.0	0.0	2015-06-07 02:00:00
272.0	11.0	11.0	72.0	10.0	1.0	1.0	1.0	0.0	2015-06-07 03:00:00
150.0	10.0	9.0	76.0	9.0	1.0	1.0	1.0	0.0	2015-06-07 04:00:00
115.0	10.0	9.0	76.0	8.0	1.0	1.0	1.0	0.0	2015-06-07 05:00:00
144.0	11.5	11.5	72.0	9.0	1.0	1.0	1.0	0.0	2015-06-07 06:00:00
232.0	13.0	13.0	67.0	13.0	1.0	1.0	1.0	0.0	2015-06-07 07:00:00
454.0	14.0	14.0	63.0	10.0	1.0	1.0	1.0	0.0	2015-06-07 08:00:00
1001.0	15.5	15.5	53.5	13.0	2.0	1.0	1.0	0.0	2015-06-07 09:00:00
1533.0	15.5	15.5	51.5	10.0	3.0	1.0	1.0	0.0	2015-06-07 10:00:00
2255.0	16.5	16.5	46.5	10.0	3.0	1.0	1.0	0.0	2015-06-07 11:00:00
2778.0	17.5	17.5	42.5	10.0	2.0	1.0	1.0	0.0	2015-06-07 12:00:00
3068.0	18.0	18.0	38.5	12.0	1.0	1.0	1.0	0.0	2015-06-07 13:00:00
3248.0	18.5	18.5	39.0	12.0	1.0	1.0	1.0	0.0	2015-06-07 14:00:00
3307.0	19.0	19.0	35.0	13.0	1.0	1.0	1.0	0.0	2015-06-07 15:00:00
3196.0	20.0	20.0	34.0	10.0	1.0	1.0	1.0	0.0	2015-06-07 16:00:00
3027.0	20.0	20.0	33.0	11.0	1.0	1.0	1.0	0.0	2015-06-07 17:00:00
2870.0	19.0	19.0	36.0	14.0	1.0	1.0	1.0	0.0	2015-06-07 18:00:00
2294.0	19.0	19.0	33.5	15.0	1.0	1.0	1.0	0.0	2015-06-07 19:00:00
1772.0	16.5	16.5	50.0	17.0	1.0	1.0	1.0	0.0	2015-06-07 20:00:00
1062.0	14.0	14.0	74.5	22.0	1.0	1.0	1.0	0.0	2015-06-07 21:00:00
634.0	13.0	13.0	79.5	19.5	1.0	1.0	1.0	0.0	2015-06-07 22:00:00
399.0	12.5	12.5	79.5	12.0	1.0	1.0	1.0	0.0	2015-06-07 23:00:00
278.0	12.5	12.5	74.5	5.5	1.0	0.0	1.0	0.0	2015-06-08 00:00:00
171.0	13.0	13.0	72.0	2.0	1.0	0.0	1.0	0.0	2015-06-08 01:00:00
102.0	12.0	12.0	77.0	4.0	2.0	0.0	1.0	0.0	2015-06-08 02:00:00
43.0	11.0	11.0	82.0	6.5	1.0	0.0	1.0	0.0	2015-06-08 03:00:00
55.0	10.5	10.5	85.0	6.0	1.0	0.0	1.0	0.0	2015-06-08 04:00:00
138.0	10.0	9.5	82.0	6.5	1.0	0.0	1.0	0.0	2015-06-08 05:00:00
675.0	11.0	11.0	72.0	8.0	1.0	0.0	1.0	0.0	2015-06-08 06:00:00
2267.0	12.5	12.5	65.0	7.0	1.0	0.0	1.0	0.0	2015-06-08 07:00:00
4507.0	14.0	14.0	63.0	7.0	1.0	0.0	1.0	0.0	2015-06-08 08:00:00
2323.0	15.5	15.5	53.5	10.0	2.0	0.0	1.0	0.0	2015-06-08 09:00:00
1132.0	16.0	16.0	48.5	12.0	3.0	0.0	1.0	0.0	2015-06-08 10:00:00
1053.0	16.0	16.0	45.0	17.0	3.0	0.0	1.0	0.0	2015-06-08 11:00:00
1323.0	17.0	17.0	43.5	16.0	1.0	0.0	1.0	0.0	2015-06-08 12:00:00
1346.0	17.0	17.0	42.0	18.0	1.0	0.0	1.0	0.0	2015-06-08 13:00:00
1324.0	16.5	16.5	55.5	21.5	7.0	0.0	1.0	0.0	2015-06-08 14:00:00
1387.0	16.0	16.0	55.0	22.0	2.0	0.0	1.0	0.0	2015-06-08 15:00:00
1930.0	15.0	15.0	59.0	28.0	2.0	0.0	1.0	0.0	2015-06-08 16:00:00
3721.0	15.0	15.0	61.0	22.0	3.0	0.0	1.0	0.0	2015-06-08 17:00:00
3492.0	14.0	14.0	67.0	22.0	3.0	0.0	1.0	0.0	2015-06-08 18:00:00
2133.0	13.5	13.5	69.5	20.0	3.0	0.0	1.0	0.0	2015-06-08 19:00:00
1349.0	13.0	13.0	69.5	18.0	2.0	0.0	1.0	0.0	2015-06-08 20:00:00
909.0	13.0	13.0	59.0	19.0	1.0	0.0	1.0	0.0	2015-06-08 21:00:00
575.0	12.0	12.0	63.0	14.0	1.0	0.0	1.0	0.0	2015-06-08 22:00:00
354.0	10.5	9.5	69.0	13.0	1.0	0.0	1.0	0.0	2015-06-08 23:00:00
205.0	9.5	7.5	73.5	14.0	1.0	0.0	1.0	0.0	2015-06-09 00:00:00
123.0	9.0	7.0	76.0	14.0	1.0	0.0	1.0	0.0	2015-06-09 01:00:00
104.0	9.0	7.0	76.0	15.0	1.0	0.0	1.0	0.0	2015-06-09 02:00:00
44.0	9.0	7.0	76.0	14.0	2.0	0.0	1.0	0.0	2015-06-09 03:00:00
37.0	9.0	6.5	76.0	16.0	1.0	0.0	1.0	0.0	2015-06-09 04:00:00
132.0	9.0	6.0	76.0	18.0	4.0	0.0	1.0	0.0	2015-06-09 05:00:00
792.0	9.5	6.5	73.5	20.0	2.0	0.0	1.0	0.0	2015-06-09 06:00:00
2460.0	10.5	9.5	69.0	19.5	2.0	0.0	1.0	0.0	2015-06-09 07:00:00
4615.0	12.0	12.0	60.5	25.0	2.0	0.0	1.0	0.0	2015-06-09 08:00:00
2347.0	13.0	13.0	55.0	26.0	2.0	0.0	1.0	0.0	2015-06-09 09:00:00
1130.0	13.5	13.5	49.5	24.0	2.0	0.0	1.0	0.0	2015-06-09 10:00:00
1059.0	14.0	14.0	46.0	23.0	2.0	0.0	1.0	0.0	2015-06-09 11:00:00
1333.0	14.0	14.0	46.0	25.0	1.0	0.0	1.0	0.0	2015-06-09 12:00:00
1306.0	14.0	14.0	48.0	24.0	2.0	0.0	1.0	0.0	2015-06-09 13:00:00
1217.0	14.0	14.0	48.0	24.0	3.0	0.0	1.0	0.0	2015-06-09 14:00:00
1295.0	15.0	15.0	46.5	21.0	3.0	0.0	1.0	0.0	2015-06-09 15:00:00
2035.0	14.0	14.0	46.0	24.0	3.0	0.0	1.0	0.0	2015-06-09 16:00:00
3739.0	14.5	14.5	48.0	25.0	2.0	0.0	1.0	0.0	2015-06-09 17:00:00
3823.0	14.0	14.0	48.0	23.0	2.0	0.0	1.0	0.0	2015-06-09 18:00:00
2133.0	14.0	14.0	49.5	24.0	3.0	0.0	1.0	0.0	2015-06-09 19:00:00
1362.0	13.0	13.0	55.0	26.0	3.0	0.0	1.0	0.0	2015-06-09 20:00:00
971.0	12.0	12.0	58.0	21.0	4.0	0.0	1.0	0.0	2015-06-09 21:00:00
598.0	12.0	12.0	58.0	20.5	4.0	0.0	1.0	0.0	2015-06-09 22:00:00
395.0	11.5	11.5	62.5	18.5	3.0	0.0	1.0	0.0	2015-06-09 23:00:00
209.0	11.0	11.0	64.5	17.0	4.0	0.0	1.0	0.0	2015-06-10 00:00:00
95.0	11.0	11.0	62.0	19.0	4.0	0.0	1.0	0.0	2015-06-10 01:00:00
73.0	11.0	11.0	62.0	18.5	4.0	0.0	1.0	0.0	2015-06-10 02:00:00
45.0	10.0	8.0	71.0	18.0	3.0	0.0	1.0	0.0	2015-06-10 03:00:00
55.0	10.0	8.0	71.0	17.0	4.0	0.0	1.0	0.0	2015-06-10 04:00:00
138.0	11.0	11.0	67.0	19.5	4.0	0.0	1.0	0.0	2015-06-10 05:00:00
700.0	11.0	11.0	67.0	21.0	3.0	0.0	1.0	0.0	2015-06-10 06:00:00
2375.0	11.0	11.0	69.5	19.0	3.0	0.0	1.0	0.0	2015-06-10 07:00:00
4694.0	12.5	12.5	61.0	20.5	3.0	0.0	1.0	0.0	2015-06-10 08:00:00
2313.0	14.0	14.0	57.0	20.0	2.0	0.0	1.0	0.0	2015-06-10 09:00:00
1164.0	15.0	15.0	55.0	23.0	3.0	0.0	1.0	0.0	2015-06-10 10:00:00
1081.0	15.0	15.0	55.0	21.0	2.0	0.0	1.0	0.0	2015-06-10 11:00:00
1497.0	15.5	15.5	53.5	23.0	2.0	0.0	1.0	0.0	2015-06-10 12:00:00
1398.0	17.0	17.0	49.0	22.0	2.0	0.0	1.0	0.0	2015-06-10 13:00:00
1339.0	17.0	17.0	49.0	28.0	2.0	0.0	1.0	0.0	2015-06-10 14:00:00
1593.0	18.0	18.0	46.0	30.0	2.0	0.0	1.0	0.0	2015-06-10 15:00:00
2083.0	18.0	18.0	46.0	28.0	2.0	0.0	1.0	0.0	2015-06-10 16:00:00
4091.0	17.5	17.5	44.0	28.0	2.0	0.0	1.0	0.0	2015-06-10 17:00:00
4177.0	17.0	17.0	45.0	30.5	1.0	0.0	1.0	0.0	2015-06-10 18:00:00
2558.0	17.0	17.0	45.0	28.0	1.0	0.0	1.0	0.0	2015-06-10 19:00:00
1681.0	15.5	15.5	55.5	23.0	1.0	0.0	1.0	0.0	2015-06-10 20:00:00
1075.0	14.5	14.5	61.0	20.0	1.0	0.0	1.0	0.0	2015-06-10 21:00:00
789.0	13.5	13.5	65.0	17.0	1.0	0.0	1.0	0.0	2015-06-10 22:00:00
484.0	12.5	12.5	67.0	16.0	1.0	0.0	1.0	0.0	2015-06-10 23:00:00
301.0	12.0	12.0	72.0	13.0	1.0	0.0	1.0	0.0	2015-06-11 00:00:00
161.0	11.0	11.0	79.5	11.0	1.0	0.0	1.0	0.0	2015-06-11 01:00:00
86.0	11.0	11.0	82.0	9.0	1.0	0.0	1.0	0.0	2015-06-11 02:00:00
61.0	11.0	11.0	82.0	6.5	1.0	0.0	1.0	0.0	2015-06-11 03:00:00
58.0	11.0	11.0	82.0	8.0	1.0	0.0	1.0	0.0	2015-06-11 04:00:00
136.0	11.0	11.0	85.0	10.0	1.0	0.0	1.0	0.0	2015-06-11 05:00:00
719.0	12.5	12.5	82.0	7.0	2.0	0.0	1.0	0.0	2015-06-11 06:00:00
2488.0	14.5	14.5	77.0	21.0	2.0	0.0	1.0	0.0	2015-06-11 07:00:00
4723.0	16.5	16.5	68.0	24.0	1.0	0.0	1.0	0.0	2015-06-11 08:00:00
2546.0	17.5	17.5	62.0	25.0	1.0	0.0	1.0	0.0	2015-06-11 09:00:00
1318.0	19.0	19.0	56.0	26.0	1.0	0.0	1.0	0.0	2015-06-11 10:00:00
1244.0	20.0	20.0	53.0	29.0	1.0	0.0	1.0	0.0	2015-06-11 11:00:00
1663.0	21.5	21.0	46.5	32.0	1.0	0.0	1.0	0.0	2015-06-11 12:00:00
1635.0	21.0	21.0	46.0	30.5	1.0	0.0	1.0	0.0	2015-06-11 13:00:00
1705.0	22.0	21.0	45.5	32.0	1.0	0.0	1.0	0.0	2015-06-11 14:00:00
1796.0	21.0	21.0	46.0	33.0	1.0	0.0	1.0	0.0	2015-06-11 15:00:00
2438.0	22.0	21.0	45.5	28.5	1.0	0.0	1.0	0.0	2015-06-11 16:00:00
4204.0	21.5	21.0	45.0	28.5	1.0	0.0	1.0	0.0	2015-06-11 17:00:00
4183.0	20.5	20.5	47.5	27.0	1.0	0.0	1.0	0.0	2015-06-11 18:00:00
2632.0	19.0	19.0	56.0	25.0	1.0	0.0	1.0	0.0	2015-06-11 19:00:00
1790.0	18.5	18.5	58.0	23.0	1.0	0.0	1.0	0.0	2015-06-11 20:00:00
1321.0	17.5	17.5	62.0	19.0	1.0	0.0	1.0	0.0	2015-06-11 21:00:00
987.0	16.0	16.0	68.0	13.0	1.0	0.0	1.0	0.0	2015-06-11 22:00:00
613.0	16.0	16.0	68.0	9.0	1.0	0.0	1.0	0.0	2015-06-11 23:00:00
351.0	15.5	15.5	70.0	10.0	1.0	0.0	1.0	0.0	2015-06-12 00:00:00
214.0	14.5	14.5	74.5	10.0	1.0	0.0	1.0	0.0	2015-06-12 01:00:00
133.0	14.0	14.0	77.0	6.5	1.0	0.0	1.0	0.0	2015-06-12 02:00:00
96.0	13.5	13.5	79.5	7.0	1.0	0.0	1.0	0.0	2015-06-12 03:00:00
93.0	13.0	13.0	82.0	6.5	3.0	0.0	1.0	0.0	2015-06-12 04:00:00
147.0	13.0	13.0	82.0	9.0	2.0	0.0	1.0	0.0	2015-06-12 05:00:00
664.0	14.5	14.5	77.0	9.0	1.0	0.0	1.0	0.0	2015-06-12 06:00:00
2093.0	15.5	15.5	74.5	13.0	1.0	0.0	1.0	0.0	2015-06-12 07:00:00
4212.0	17.0	17.0	68.0	15.0	1.0	0.0	1.0	0.0	2015-06-12 08:00:00
2489.0	18.0	18.0	68.0	19.0	1.0	0.0	1.0	0.0	2015-06-12 09:00:00
1327.0	20.0	20.0	60.0	9.0	1.0	0.0	1.0	0.0	2015-06-12 10:00:00
1415.0	21.0	21.0	60.0	13.0	1.0	0.0	1.0	0.0	2015-06-12 11:00:00
1676.0	23.0	23.0	57.0	17.0	1.0	0.0	1.0	0.0	2015-06-12 12:00:00
1710.0	24.0	24.0	54.0	18.5	1.0	0.0	1.0	0.0	2015-06-12 13:00:00
1675.0	24.0	24.0	54.0	19.5	1.0	0.0	1.0	0.0	2015-06-12 14:00:00
1805.0	23.5	23.5	55.5	17.0	1.0	0.0	1.0	0.0	2015-06-12 15:00:00
2407.0	23.5	23.5	57.0	13.0	1.0	0.0	1.0	0.0	2015-06-12 16:00:00
3787.0	23.0	23.0	59.0	14.0	1.0	0.0	1.0	0.0	2015-06-12 17:00:00
3263.0	23.0	23.0	61.0	15.0	1.0	0.0	1.0	0.0	2015-06-12 18:00:00
2178.0	22.5	22.5	63.0	15.0	7.0	0.0	1.0	0.0	2015-06-12 19:00:00
991.0	20.0	20.0	78.0	10.0	2.0	0.0	1.0	0.0	2015-06-12 20:00:00
873.0	18.5	18.5	85.5	9.0	1.0	0.0	1.0	0.0	2015-06-12 21:00:00
826.0	18.0	18.0	88.0	10.0	2.0	0.0	1.0	0.0	2015-06-12 22:00:00
747.0	17.5	17.5	85.5	8.0	2.0	0.0	1.0	0.0	2015-06-12 23:00:00
633.0	17.0	17.0	88.0	8.5	2.0	1.0	1.0	0.0	2015-06-13 00:00:00
486.0	17.5	17.5	88.0	6.5	4.0	1.0	1.0	0.0	2015-06-13 01:00:00
282.0	18.0	18.0	85.5	17.0	4.0	1.0	1.0	0.0	2015-06-13 02:00:00
212.0	18.0	18.0	83.0	19.5	4.0	1.0	1.0	0.0	2015-06-13 03:00:00
164.0	17.0	17.0	88.0	21.0	3.0	1.0	1.0	0.0	2015-06-13 04:00:00
109.0	16.0	16.0	88.0	23.0	3.0	1.0	1.0	0.0	2015-06-13 05:00:00
134.0	16.0	16.0	88.0	21.0	3.0	1.0	1.0	0.0	2015-06-13 06:00:00
281.0	16.0	16.0	85.5	20.5	3.0	1.0	1.0	0.0	2015-06-13 07:00:00
555.0	16.0	16.0	83.0	26.0	4.0	1.0	1.0	0.0	2015-06-13 08:00:00
1051.0	16.0	16.0	83.0	23.0	4.0	1.0	1.0	0.0	2015-06-13 09:00:00
1411.0	16.0	16.0	83.0	23.0	4.0	1.0	1.0	0.0	2015-06-13 10:00:00
1797.0	16.0	16.0	83.0	23.0	4.0	1.0	1.0	0.0	2015-06-13 11:00:00
1891.0	16.0	16.0	83.0	24.0	4.0	1.0	1.0	0.0	2015-06-13 12:00:00
2332.0	16.5	16.5	80.0	21.5	4.0	1.0	1.0	0.0	2015-06-13 13:00:00
2507.0	18.0	18.0	73.0	19.0	3.0	1.0	1.0	0.0	2015-06-13 14:00:00
2491.0	19.5	19.5	64.0	23.0	3.0	1.0	1.0	0.0	2015-06-13 15:00:00
2641.0	21.0	21.0	55.0	22.0	3.0	1.0	1.0	0.0	2015-06-13 16:00:00
2623.0	19.5	19.5	66.0	20.5	3.0	1.0	1.0	0.0	2015-06-13 17:00:00
2324.0	19.0	19.0	64.0	16.0	4.0	1.0	1.0	0.0	2015-06-13 18:00:00
1998.0	19.0	19.0	66.0	15.0	4.0	1.0	1.0	0.0	2015-06-13 19:00:00
1485.0	18.0	18.0	70.5	15.0	3.0	1.0	1.0	0.0	2015-06-13 20:00:00
1028.0	18.0	18.0	68.0	11.0	4.0	1.0	1.0	0.0	2015-06-13 21:00:00
927.0	18.0	18.0	68.0	8.0	4.0	1.0	1.0	0.0	2015-06-13 22:00:00
936.0	17.0	17.0	73.0	13.0	3.0	1.0	1.0	0.0	2015-06-13 23:00:00
745.0	16.5	16.5	75.0	15.0	4.0	1.0	1.0	0.0	2015-06-14 00:00:00
601.0	15.5	15.5	79.5	9.0	3.0	1.0	1.0	0.0	2015-06-14 01:00:00
405.0	15.0	15.0	82.0	12.0	1.0	1.0	1.0	0.0	2015-06-14 02:00:00
288.0	14.0	14.0	85.0	11.0	1.0	1.0	1.0	0.0	2015-06-14 03:00:00
191.0	13.0	13.0	88.0	11.0	2.0	1.0	1.0	0.0	2015-06-14 04:00:00
148.0	13.0	13.0	88.0	12.0	3.0	1.0	1.0	0.0	2015-06-14 05:00:00
166.0	14.0	14.0	88.0	12.0	3.0	1.0	1.0	0.0	2015-06-14 06:00:00
250.0	15.0	15.0	82.0	11.0	3.0	1.0	1.0	0.0	2015-06-14 07:00:00
417.0	15.5	15.5	79.5	9.0	3.0	1.0	1.0	0.0	2015-06-14 08:00:00
613.0	16.0	16.0	77.0	10.0	4.0	1.0	1.0	0.0	2015-06-14 09:00:00
851.0	14.0	14.0	91.0	17.0	7.0	1.0	1.0	0.0	2015-06-14 10:00:00
1219.0	14.0	14.0	88.0	13.0	3.0	1.0	1.0	0.0	2015-06-14 11:00:00
1554.0	14.0	14.0	85.0	13.0	3.0	1.0	1.0	0.0	2015-06-14 12:00:00
1937.0	14.0	14.0	88.0	11.0	3.0	1.0	1.0	0.0	2015-06-14 13:00:00
2266.0	16.0	16.0	68.0	11.0	3.0	1.0	1.0	0.0	2015-06-14 14:00:00
2394.0	17.5	17.5	60.0	12.0	3.0	1.0	1.0	0.0	2015-06-14 15:00:00
2567.0	17.0	17.0	64.0	17.5	4.0	1.0	1.0	0.0	2015-06-14 16:00:00
2344.0	17.0	17.0	59.0	14.0	4.0	1.0	1.0	0.0	2015-06-14 17:00:00
2024.0	16.5	16.5	63.5	17.0	3.0	1.0	1.0	0.0	2015-06-14 18:00:00
1451.0	15.5	15.5	72.5	17.0	3.0	1.0	1.0	0.0	2015-06-14 19:00:00
1116.0	14.0	14.0	77.0	16.0	4.0	1.0	1.0	0.0	2015-06-14 20:00:00
678.0	14.0	14.0	77.0	14.0	4.0	1.0	1.0	0.0	2015-06-14 21:00:00
597.0	13.0	13.0	82.0	16.0	4.0	1.0	1.0	0.0	2015-06-14 22:00:00
413.0	12.5	12.5	85.0	15.0	3.0	1.0	1.0	0.0	2015-06-14 23:00:00
225.0	12.0	12.0	88.0	14.0	3.0	0.0	1.0	0.0	2015-06-15 00:00:00
137.0	13.0	13.0	79.5	14.0	4.0	0.0	1.0	0.0	2015-06-15 01:00:00
66.0	12.5	12.5	82.0	14.0	4.0	0.0	1.0	0.0	2015-06-15 02:00:00
46.0	12.0	12.0	82.0	15.0	4.0	0.0	1.0	0.0	2015-06-15 03:00:00
42.0	12.0	12.0	82.0	16.0	4.0	0.0	1.0	0.0	2015-06-15 04:00:00
119.0	12.0	12.0	79.5	14.0	3.0	0.0	1.0	0.0	2015-06-15 05:00:00
665.0	12.0	12.0	77.0	17.0	3.0	0.0	1.0	0.0	2015-06-15 06:00:00
2161.0	12.5	12.5	72.0	18.0	3.0	0.0	1.0	0.0	2015-06-15 07:00:00
4447.0	13.0	13.0	67.0	21.0	3.0	0.0	1.0	0.0	2015-06-15 08:00:00
2135.0	14.0	14.0	63.0	19.5	2.0	0.0	1.0	0.0	2015-06-15 09:00:00
1064.0	15.0	15.0	59.0	19.0	2.0	0.0	1.0	0.0	2015-06-15 10:00:00
1197.0	17.0	17.0	50.5	18.0	2.0	0.0	1.0	0.0	2015-06-15 11:00:00
1406.0	17.5	17.5	45.5	19.0	2.0	0.0	1.0	0.0	2015-06-15 12:00:00
1513.0	18.0	18.0	44.5	19.0	2.0	0.0	1.0	0.0	2015-06-15 13:00:00
1446.0	17.5	17.5	47.5	16.0	2.0	0.0	1.0	0.0	2015-06-15 14:00:00
1588.0	17.0	17.0	52.0	18.5	3.0	0.0	1.0	0.0	2015-06-15 15:00:00
2170.0	17.0	17.0	54.0	18.0	2.0	0.0	1.0	0.0	2015-06-15 16:00:00
4137.0	16.5	16.5	53.5	17.5	2.0	0.0	1.0	0.0	2015-06-15 17:00:00
4050.0	16.0	16.0	55.0	18.0	1.0	0.0	1.0	0.0	2015-06-15 18:00:00
2314.0	15.0	15.0	59.0	19.5	1.0	0.0	1.0	0.0	2015-06-15 19:00:00
1607.0	14.0	14.0	63.0	19.0	1.0	0.0	1.0	0.0	2015-06-15 20:00:00
981.0	13.0	13.0	63.0	18.0	1.0	0.0	1.0	0.0	2015-06-15 21:00:00
619.0	12.5	12.5	65.0	12.0	1.0	0.0	1.0	0.0	2015-06-15 22:00:00
423.0	11.5	11.5	69.5	11.0	1.0	0.0	1.0	0.0	2015-06-15 23:00:00
237.0	12.0	12.0	69.5	5.0	1.0	0.0	1.0	0.0	2015-06-16 00:00:00
161.0	11.5	11.5	69.5	6.0	1.0	0.0	1.0	0.0	2015-06-16 01:00:00
