satisfaction_level	number_project	average_montly_hours	time_spend_company	salary	promotion_last_5years	left	Work_accident	last_evaluation	sales
0.24	5.0	279.0	4.0	medium	0	0	0	0.58	marketing
0.95	3.0	204.0	2.0	medium	0	0	1	0.78	marketing
0.38	2.0	112.0	3.0	medium	0	0	0	0.54	marketing
0.9	4.0	261.0	2.0	medium	0	0	1	0.78	sales
0.5	3.0	180.0	4.0	medium	0	0	0	0.4	sales
0.68	3.0	261.0	5.0	medium	0	0	0	0.61	sales
0.5	6.0	138.0	3.0	medium	0	0	0	0.78	sales
0.85	4.0	164.0	4.0	medium	0	0	0	0.81	sales
0.95	3.0	144.0	3.0	medium	0	0	0	0.52	sales
0.92	3.0	244.0	2.0	high	0	0	0	0.92	sales
0.83	5.0	233.0	3.0	low	0	0	0	0.87	sales
0.9	4.0	225.0	2.0	medium	0	0	1	0.78	sales
0.21	6.0	215.0	4.0	medium	0	0	0	0.77	sales
0.94	3.0	223.0	4.0	medium	0	0	0	0.86	sales
0.7	4.0	232.0	3.0	medium	0	0	0	0.85	sales
0.54	3.0	157.0	4.0	low	0	0	0	0.76	sales
0.77	4.0	268.0	3.0	low	0	0	0	0.65	sales
0.62	3.0	158.0	2.0	low	0	0	0	0.49	sales
0.93	5.0	222.0	2.0	low	0	0	0	0.55	sales
0.81	3.0	210.0	3.0	low	0	0	0	0.86	sales
0.99	4.0	133.0	2.0	low	0	0	0	0.79	sales
0.78	3.0	224.0	3.0	low	0	0	0	0.49	sales
0.66	5.0	264.0	5.0	low	0	0	0	0.63	accounting
0.9	5.0	237.0	2.0	low	0	0	0	0.72	accounting
0.74	5.0	141.0	2.0	low	0	0	0	0.53	accounting
0.65	4.0	238.0	5.0	low	0	0	1	0.78	hr
0.99	4.0	167.0	3.0	low	0	0	0	0.52	hr
0.83	4.0	161.0	3.0	low	0	0	0	0.72	hr
0.6	4.0	194.0	3.0	low	0	0	0	0.82	hr
0.55	3.0	217.0	3.0	low	0	0	1	0.93	technical
0.96	3.0	170.0	3.0	low	0	0	0	0.71	technical
0.83	4.0	243.0	3.0	low	0	0	0	0.94	technical
0.95	4.0	267.0	3.0	low	0	0	1	0.7	technical
0.77	2.0	169.0	3.0	medium	0	0	0	0.88	technical
0.83	3.0	255.0	3.0	medium	0	0	0	0.95	technical
0.87	4.0	211.0	3.0	medium	0	0	0	0.54	technical
0.69	3.0	198.0	4.0	medium	0	0	0	0.49	technical
0.67	3.0	246.0	3.0	medium	0	0	0	0.58	technical
0.55	3.0	146.0	2.0	medium	0	0	0	0.49	technical
0.55	4.0	134.0	6.0	medium	0	0	0	0.82	technical
0.39	3.0	169.0	3.0	medium	0	0	0	0.48	support
0.51	5.0	232.0	3.0	medium	0	0	0	0.93	support
0.39	2.0	106.0	3.0	medium	0	0	1	0.38	support
0.96	4.0	260.0	3.0	medium	0	0	0	0.93	support
0.68	3.0	232.0	2.0	medium	0	0	0	0.81	support
0.67	4.0	173.0	3.0	high	0	0	0	0.71	support
0.68	5.0	152.0	5.0	low	0	0	0	0.44	support
0.56	3.0	173.0	3.0	medium	0	0	0	0.58	support
0.9	3.0	274.0	3.0	medium	0	0	0	0.7	support
0.69	3.0	233.0	3.0	medium	0	0	0	0.59	support
0.99	4.0	232.0	3.0	medium	0	0	0	0.71	support
0.42	3.0	156.0	2.0	low	0	0	0	0.59	technical
0.28	3.0	124.0	3.0	low	0	0	0	0.51	technical
0.55	3.0	207.0	3.0	low	0	0	0	0.65	technical
0.91	3.0	273.0	6.0	low	0	0	0	0.53	management
0.53	3.0	219.0	4.0	low	0	0	0	0.98	IT
0.87	4.0	207.0	3.0	low	0	0	0	0.74	IT
0.57	4.0	248.0	4.0	low	0	0	0	0.6	IT
0.59	3.0	169.0	3.0	low	0	0	0	0.77	IT
0.76	4.0	181.0	3.0	low	0	0	0	0.89	IT
0.59	3.0	196.0	3.0	low	0	0	0	0.42	product_mng
0.5	3.0	254.0	2.0	low	0	0	0	0.54	product_mng
0.55	4.0	191.0	4.0	low	0	0	0	0.55	product_mng
0.92	3.0	238.0	2.0	low	0	0	0	0.53	product_mng
0.8	5.0	196.0	3.0	low	0	0	0	0.51	IT
0.93	4.0	228.0	3.0	low	0	0	0	0.66	RandD
0.67	4.0	165.0	3.0	low	0	0	0	0.57	RandD
0.78	3.0	144.0	2.0	low	0	0	0	0.55	RandD
0.61	4.0	243.0	3.0	low	0	0	0	0.7	RandD
0.74	3.0	206.0	3.0	low	0	0	0	0.84	RandD
0.5	3.0	180.0	3.0	low	0	0	1	0.49	marketing
0.84	3.0	161.0	2.0	low	0	0	1	0.96	sales
0.89	4.0	196.0	2.0	medium	0	0	0	0.55	accounting
0.77	5.0	152.0	3.0	medium	0	0	0	0.89	support
0.64	3.0	231.0	4.0	medium	0	0	0	0.71	technical
0.77	2.0	215.0	5.0	medium	0	0	1	0.89	management
0.74	4.0	233.0	4.0	medium	0	0	0	0.58	marketing
0.88	4.0	155.0	2.0	medium	0	0	0	0.96	marketing
0.88	5.0	182.0	4.0	medium	0	0	1	0.96	marketing
0.89	3.0	165.0	4.0	medium	0	0	0	0.88	sales
0.74	2.0	257.0	4.0	medium	0	0	1	0.59	sales
0.63	4.0	155.0	2.0	medium	0	0	0	0.74	sales
0.63	4.0	243.0	2.0	medium	0	0	0	0.8	sales
0.68	2.0	184.0	4.0	medium	0	0	0	0.92	sales
0.14	4.0	138.0	3.0	high	0	0	1	0.81	sales
0.86	5.0	209.0	4.0	low	0	0	0	0.94	sales
0.73	3.0	205.0	2.0	medium	0	0	0	0.53	sales
0.57	3.0	191.0	3.0	medium	0	0	0	0.56	sales
0.97	5.0	270.0	3.0	medium	0	0	1	0.75	sales
0.67	4.0	97.0	4.0	medium	0	0	0	0.36	sales
0.89	4.0	174.0	2.0	low	0	0	0	0.74	sales
0.8	5.0	124.0	3.0	low	0	0	0	0.96	sales
0.3	2.0	178.0	3.0	low	0	0	0	0.51	sales
0.14	5.0	266.0	6.0	low	0	0	0	0.73	sales
0.91	4.0	181.0	3.0	low	0	0	0	0.8	sales
0.49	4.0	233.0	3.0	low	0	0	0	0.81	sales
0.57	3.0	254.0	4.0	low	0	0	0	0.68	sales
0.59	3.0	219.0	3.0	low	0	0	0	0.62	sales
0.5	5.0	166.0	2.0	low	0	0	0	0.7	accounting
0.69	3.0	158.0	2.0	low	0	0	0	0.97	accounting
0.81	3.0	151.0	3.0	low	0	0	0	0.68	accounting
0.79	3.0	98.0	3.0	low	0	0	1	0.82	hr
0.55	4.0	187.0	4.0	low	0	0	1	0.91	hr
0.92	4.0	266.0	2.0	low	0	0	0	0.62	hr
0.94	5.0	250.0	3.0	low	0	0	0	0.59	hr
0.67	5.0	193.0	3.0	low	0	0	0	0.55	technical
0.53	4.0	223.0	3.0	low	0	0	1	0.92	technical
0.77	5.0	189.0	5.0	low	0	0	0	0.59	technical
0.57	5.0	138.0	3.0	low	0	0	0	0.82	technical
0.64	4.0	268.0	2.0	low	0	0	0	0.97	technical
0.35	6.0	186.0	2.0	low	0	0	0	1.0	technical
0.66	3.0	136.0	3.0	medium	0	0	1	0.71	technical
0.59	4.0	245.0	3.0	medium	0	0	0	0.84	technical
0.49	4.0	184.0	3.0	medium	0	0	0	0.93	technical
0.91	5.0	152.0	3.0	medium	0	0	0	0.99	technical
0.12	2.0	194.0	4.0	medium	0	0	0	0.6	technical
0.74	3.0	242.0	5.0	medium	0	0	1	0.68	support
0.84	4.0	246.0	2.0	medium	0	0	1	0.94	support
0.51	4.0	211.0	3.0	medium	0	0	0	0.99	support
0.94	4.0	189.0	3.0	medium	0	0	0	0.71	support
0.74	3.0	254.0	2.0	medium	0	0	0	0.66	support
0.52	5.0	239.0	3.0	medium	0	0	0	0.54	support
0.31	4.0	133.0	6.0	medium	0	0	0	0.92	support
0.72	3.0	255.0	2.0	high	0	0	0	0.59	support
0.92	3.0	212.0	2.0	low	0	0	0	1.0	support
0.56	3.0	270.0	3.0	medium	0	0	0	0.64	support
0.76	5.0	177.0	6.0	medium	0	0	0	0.45	support
0.59	4.0	261.0	4.0	medium	0	0	0	0.9	technical
0.5	3.0	220.0	3.0	medium	0	0	0	0.74	technical
0.88	2.0	144.0	4.0	low	0	0	1	0.72	technical
0.86	4.0	274.0	2.0	low	0	0	0	0.49	management
0.66	4.0	195.0	3.0	low	0	0	0	0.99	IT
0.7	4.0	158.0	3.0	low	0	0	0	0.69	IT
0.98	5.0	145.0	4.0	low	0	0	0	0.93	IT
0.61	3.0	165.0	3.0	low	0	0	1	0.73	IT
0.57	4.0	270.0	2.0	low	0	0	0	0.66	IT
0.84	5.0	208.0	3.0	low	0	0	0	0.91	product_mng
0.76	2.0	245.0	5.0	medium	0	0	0	0.4	product_mng
0.64	4.0	180.0	4.0	medium	0	0	0	0.99	product_mng
0.87	5.0	225.0	3.0	medium	0	0	0	0.7	product_mng
0.62	3.0	261.0	2.0	medium	0	0	0	0.69	IT
0.16	3.0	213.0	6.0	medium	1	0	1	0.99	RandD
0.83	3.0	230.0	3.0	medium	1	0	0	0.87	RandD
0.36	2.0	198.0	2.0	medium	1	0	0	0.59	RandD
0.47	6.0	190.0	5.0	medium	1	0	0	0.51	RandD
0.54	4.0	137.0	4.0	medium	1	0	0	0.51	RandD
0.83	3.0	186.0	3.0	medium	1	0	1	0.83	marketing
0.96	4.0	137.0	2.0	medium	1	0	0	0.68	sales
0.91	5.0	192.0	3.0	medium	1	0	0	0.74	accounting
0.56	4.0	164.0	3.0	medium	1	0	0	0.59	support
0.73	6.0	195.0	3.0	medium	1	0	0	0.66	technical
0.97	4.0	151.0	3.0	medium	1	0	0	0.63	management
0.75	5.0	231.0	3.0	medium	1	0	0	0.74	marketing
0.49	3.0	257.0	2.0	medium	0	0	1	0.76	marketing
0.57	4.0	257.0	3.0	medium	0	0	0	0.94	marketing
0.41	5.0	274.0	2.0	medium	0	0	1	0.58	sales
0.53	3.0	138.0	2.0	medium	0	0	0	0.7	sales
0.93	4.0	184.0	3.0	medium	0	0	0	0.6	sales
0.58	3.0	151.0	3.0	medium	0	0	0	0.9	sales
0.6	3.0	265.0	3.0	medium	0	0	1	0.54	sales
0.74	4.0	241.0	2.0	medium	0	0	0	0.8	sales
0.62	3.0	148.0	3.0	medium	0	0	0	0.52	sales
0.7	5.0	165.0	3.0	medium	0	0	0	0.76	sales
0.93	3.0	243.0	2.0	medium	0	0	0	0.75	sales
0.75	4.0	197.0	2.0	medium	0	0	0	0.9	sales
0.95	5.0	214.0	6.0	medium	1	0	1	0.48	sales
0.43	4.0	164.0	3.0	medium	1	0	0	0.98	sales
0.77	4.0	243.0	4.0	medium	1	0	1	0.58	sales
0.67	4.0	145.0	3.0	medium	1	0	1	1.0	sales
0.51	4.0	163.0	4.0	medium	1	0	0	0.72	sales
0.94	5.0	257.0	2.0	medium	1	0	0	0.53	sales
0.9	3.0	253.0	3.0	medium	0	0	0	0.85	sales
0.8	4.0	234.0	3.0	medium	0	0	0	0.78	sales
0.34	5.0	266.0	6.0	medium	0	0	0	0.89	sales
0.45	3.0	181.0	4.0	low	0	0	1	0.53	accounting
0.97	4.0	193.0	4.0	low	0	0	0	0.66	accounting
0.5	3.0	163.0	4.0	low	0	0	0	0.48	accounting
0.89	5.0	144.0	2.0	low	0	0	0	0.62	hr
0.76	4.0	245.0	3.0	low	0	0	0	0.5	hr
0.66	4.0	197.0	2.0	low	0	0	0	0.84	hr
0.74	3.0	180.0	2.0	low	0	0	0	0.63	hr
0.69	4.0	237.0	3.0	low	0	0	0	0.74	technical
0.59	2.0	170.0	3.0	low	0	0	0	0.57	technical
1.0	3.0	150.0	3.0	low	0	0	0	0.85	technical
0.61	2.0	100.0	4.0	low	0	0	0	0.75	technical
0.98	5.0	226.0	3.0	low	0	0	0	0.42	technical
0.59	5.0	222.0	3.0	low	0	0	0	0.71	technical
0.22	4.0	182.0	6.0	low	0	0	0	0.69	technical
0.71	3.0	150.0	2.0	low	0	0	0	0.95	technical
0.86	4.0	244.0	3.0	medium	0	0	0	0.53	technical
0.65	5.0	271.0	3.0	medium	0	0	0	0.59	technical
0.93	5.0	167.0	3.0	medium	0	0	0	0.67	technical
0.49	2.0	128.0	2.0	medium	0	0	0	0.69	support
0.78	3.0	149.0	4.0	medium	0	0	1	0.77	support
0.62	4.0	141.0	4.0	medium	0	0	0	0.7	support
0.72	3.0	149.0	2.0	medium	0	0	0	0.63	support
0.7	4.0	107.0	6.0	medium	0	0	0	0.56	support
0.54	5.0	189.0	2.0	medium	0	0	0	0.93	support
0.61	4.0	169.0	4.0	medium	0	0	0	0.95	support
0.84	4.0	208.0	3.0	medium	0	0	1	0.95	support
0.8	3.0	197.0	3.0	medium	0	0	0	0.58	support
0.58	4.0	225.0	3.0	high	0	0	0	0.5	support
0.97	2.0	175.0	6.0	high	0	0	0	0.87	support
0.92	3.0	172.0	2.0	high	0	0	0	0.55	technical
0.96	3.0	237.0	4.0	high	0	0	0	0.51	technical
0.73	4.0	155.0	3.0	high	0	0	1	0.87	technical
0.73	4.0	148.0	3.0	high	0	0	0	0.71	management
0.53	4.0	246.0	3.0	high	0	0	0	0.83	IT
0.17	5.0	193.0	5.0	high	0	0	0	0.82	IT
0.75	5.0	175.0	4.0	low	0	0	0	0.76	IT
0.76	3.0	121.0	4.0	low	0	0	0	0.44	IT
0.76	4.0	223.0	3.0	low	0	0	0	0.77	IT
0.92	3.0	259.0	3.0	low	0	0	0	0.55	product_mng
0.82	4.0	171.0	2.0	low	0	0	0	0.88	product_mng
0.38	2.0	170.0	3.0	low	0	0	0	0.5	product_mng
0.49	4.0	246.0	3.0	low	0	0	0	0.72	product_mng
0.53	3.0	175.0	3.0	low	0	0	0	0.8	IT
0.56	3.0	185.0	2.0	medium	0	0	0	0.59	RandD
0.69	3.0	168.0	2.0	medium	0	0	0	0.98	RandD
0.62	4.0	171.0	3.0	medium	0	0	0	0.99	RandD
0.71	3.0	201.0	2.0	medium	0	0	0	0.76	RandD
0.52	4.0	148.0	3.0	medium	0	0	0	1.0	RandD
0.2	6.0	189.0	4.0	medium	0	0	0	0.53	marketing
0.93	3.0	166.0	3.0	medium	0	0	0	0.61	sales
0.74	4.0	150.0	2.0	medium	0	0	0	0.81	accounting
0.78	3.0	253.0	6.0	medium	1	0	0	0.45	support
0.85	3.0	243.0	2.0	medium	1	0	0	0.79	technical
0.79	5.0	250.0	2.0	medium	1	0	1	0.56	management
0.92	3.0	228.0	2.0	medium	1	0	0	0.91	marketing
0.58	3.0	186.0	3.0	medium	1	0	0	0.97	marketing
0.68	3.0	213.0	3.0	medium	1	0	0	0.72	marketing
0.9	4.0	233.0	3.0	medium	1	0	0	0.67	sales
0.67	5.0	265.0	2.0	medium	1	0	0	0.71	sales
0.79	4.0	226.0	3.0	medium	0	0	0	0.73	sales
0.23	5.0	221.0	6.0	medium	0	0	0	0.48	sales
0.98	3.0	253.0	4.0	medium	0	0	0	0.99	sales
0.8	3.0	134.0	4.0	medium	0	0	0	0.75	sales
0.77	3.0	188.0	4.0	medium	0	0	0	0.84	sales
1.0	3.0	160.0	4.0	medium	0	0	0	0.91	sales
0.6	4.0	164.0	4.0	medium	0	0	0	0.92	sales
0.49	6.0	214.0	3.0	high	0	0	0	0.54	sales
0.91	5.0	228.0	4.0	low	0	0	1	0.99	sales
0.97	5.0	149.0	3.0	medium	0	0	1	0.52	sales
0.71	3.0	175.0	2.0	medium	0	0	0	0.76	sales
0.62	3.0	195.0	3.0	medium	0	0	0	0.91	sales
0.61	3.0	222.0	4.0	medium	0	0	0	0.92	sales
0.21	5.0	249.0	4.0	medium	0	0	0	0.6	sales
0.64	2.0	226.0	3.0	medium	0	0	1	0.97	sales
0.61	2.0	117.0	2.0	medium	0	0	1	0.65	sales
0.58	4.0	255.0	3.0	medium	0	0	0	0.75	sales
0.41	6.0	155.0	2.0	medium	0	0	0	0.9	accounting
0.98	5.0	185.0	3.0	medium	0	0	0	0.73	accounting
0.5	4.0	275.0	5.0	low	0	0	0	0.88	accounting
0.98	3.0	226.0	2.0	low	0	0	0	0.61	hr
0.4	4.0	198.0	2.0	low	0	0	0	0.85	hr
0.63	2.0	198.0	2.0	low	0	0	0	0.92	hr
0.75	4.0	251.0	3.0	low	0	0	0	0.53	hr
0.82	3.0	237.0	2.0	low	0	0	0	0.84	technical
0.55	5.0	197.0	2.0	low	0	0	0	0.62	technical
0.44	2.0	136.0	3.0	high	0	0	0	0.36	technical
0.92	3.0	184.0	3.0	low	0	0	1	0.88	technical
0.57	2.0	159.0	3.0	high	0	0	0	0.56	technical
0.73	4.0	133.0	3.0	high	0	0	0	0.86	technical
0.82	5.0	198.0	3.0	low	0	0	0	0.92	technical
0.54	3.0	260.0	2.0	low	0	0	0	0.75	technical
0.64	3.0	154.0	4.0	high	0	0	0	0.95	technical
0.99	4.0	185.0	5.0	low	0	0	0	0.76	technical
0.19	5.0	193.0	6.0	medium	0	0	0	0.92	technical
0.86	4.0	167.0	3.0	high	0	0	0	0.96	support
0.65	5.0	165.0	3.0	medium	0	0	0	0.66	support
0.52	3.0	253.0	2.0	medium	0	0	0	0.81	support
0.85	4.0	142.0	3.0	medium	0	0	0	0.49	support
0.61	5.0	186.0	4.0	medium	0	0	0	0.64	support
0.77	4.0	203.0	3.0	high	0	0	1	0.57	support
0.54	4.0	217.0	2.0	medium	0	0	0	0.94	support
0.76	4.0	187.0	3.0	medium	0	0	0	0.74	support
0.79	3.0	152.0	4.0	medium	0	0	0	0.9	support
0.89	5.0	150.0	2.0	high	0	0	0	0.93	support
0.6	3.0	191.0	2.0	medium	0	0	0	0.8	support
0.51	4.0	140.0	3.0	high	0	0	0	0.58	technical
0.2	5.0	123.0	2.0	low	0	0	1	0.72	technical
0.93	5.0	170.0	2.0	medium	0	0	0	0.6	technical
0.77	3.0	227.0	4.0	medium	0	0	0	0.54	management
0.8	4.0	220.0	2.0	medium	0	0	0	0.87	IT
0.8	5.0	258.0	3.0	medium	0	0	0	0.97	IT
0.62	5.0	149.0	3.0	low	0	0	0	0.92	IT
0.79	4.0	192.0	3.0	low	0	0	0	0.72	IT
0.88	5.0	267.0	3.0	low	0	0	0	0.73	IT
0.96	5.0	169.0	3.0	low	0	0	1	0.73	product_mng
0.34	2.0	178.0	3.0	low	0	0	0	0.69	product_mng
0.34	2.0	165.0	4.0	low	0	0	0	0.65	product_mng
0.88	4.0	231.0	3.0	low	0	0	0	0.85	product_mng
0.66	3.0	260.0	3.0	low	0	0	0	0.61	IT
0.55	4.0	181.0	2.0	low	0	0	1	0.71	RandD
0.59	3.0	243.0	2.0	low	0	0	0	0.51	RandD
0.62	4.0	191.0	3.0	high	0	0	0	0.73	RandD
0.78	3.0	200.0	3.0	low	0	0	0	0.93	RandD
0.73	5.0	265.0	3.0	low	0	0	0	0.75	RandD
0.71	4.0	246.0	3.0	low	0	0	0	0.94	marketing
0.97	3.0	187.0	2.0	low	0	0	0	0.86	sales
0.21	5.0	141.0	4.0	high	0	0	0	0.74	accounting
0.52	4.0	246.0	3.0	low	0	0	0	0.96	support
0.73	4.0	236.0	3.0	low	0	0	1	0.88	technical
0.74	3.0	170.0	3.0	low	0	0	0	0.83	management
0.26	6.0	189.0	2.0	high	0	0	0	0.71	marketing
0.52	4.0	237.0	3.0	low	0	0	0	0.78	marketing
0.69	4.0	180.0	3.0	medium	0	0	0	0.54	marketing
0.79	2.0	157.0	6.0	high	0	0	0	0.59	sales
0.93	4.0	258.0	3.0	medium	0	0	0	0.62	sales
0.34	4.0	283.0	2.0	high	0	0	0	0.87	sales
0.77	4.0	216.0	3.0	medium	0	0	0	0.52	sales
0.36	3.0	187.0	3.0	medium	0	0	0	0.73	sales
0.93	3.0	215.0	3.0	medium	0	0	0	0.58	sales
0.7	3.0	211.0	3.0	medium	0	0	0	0.58	sales
0.51	4.0	182.0	2.0	medium	0	0	0	0.49	sales
0.83	3.0	165.0	3.0	medium	0	0	1	0.78	sales
0.89	4.0	265.0	2.0	medium	0	0	0	0.89	sales
0.94	3.0	137.0	2.0	medium	0	0	0	0.59	sales
0.8	4.0	269.0	3.0	high	0	0	0	0.55	sales
0.74	3.0	177.0	2.0	low	0	0	0	0.66	sales
0.5	3.0	240.0	2.0	medium	0	0	0	0.91	sales
0.54	4.0	174.0	2.0	medium	0	0	0	0.84	sales
0.5	3.0	134.0	3.0	medium	0	0	0	0.54	sales
0.17	2.0	271.0	4.0	medium	0	0	0	0.91	sales
0.57	5.0	216.0	2.0	medium	0	0	1	0.53	sales
0.8	4.0	213.0	3.0	medium	0	0	0	0.51	sales
0.45	5.0	133.0	4.0	medium	0	0	0	0.64	accounting
0.87	4.0	267.0	2.0	medium	0	0	1	0.5	accounting
0.98	3.0	263.0	4.0	medium	0	0	0	0.64	accounting
0.55	4.0	260.0	3.0	high	0	0	0	0.8	hr
0.53	4.0	185.0	3.0	low	0	0	0	0.5	hr
0.75	2.0	284.0	6.0	low	0	0	0	0.48	hr
0.96	3.0	229.0	3.0	low	0	0	0	0.59	hr
0.71	3.0	189.0	3.0	high	0	0	1	0.97	technical
0.7	3.0	209.0	3.0	low	0	0	0	0.63	technical
0.33	4.0	166.0	6.0	low	0	0	0	0.94	technical
0.93	3.0	183.0	2.0	low	0	0	0	0.94	technical
0.64	3.0	181.0	2.0	high	0	0	0	0.65	technical
0.27	3.0	239.0	4.0	low	0	0	0	0.45	technical
0.99	3.0	158.0	2.0	low	0	0	0	0.99	technical
0.81	3.0	187.0	3.0	low	0	0	0	0.62	technical
0.6	4.0	236.0	3.0	low	0	0	0	0.91	technical
0.32	6.0	162.0	5.0	low	0	0	0	0.4	technical
0.48	4.0	163.0	2.0	low	0	0	1	0.68	technical
0.87	4.0	173.0	3.0	low	0	0	0	0.51	support
0.91	5.0	273.0	4.0	medium	0	0	1	0.79	support
0.24	5.0	142.0	4.0	medium	0	0	0	0.89	support
0.66	4.0	141.0	4.0	medium	0	0	0	0.56	support
0.94	3.0	234.0	2.0	medium	0	0	0	0.59	support
0.93	5.0	255.0	4.0	medium	0	0	0	0.97	support
0.19	5.0	148.0	4.0	medium	0	0	0	0.55	support
0.88	5.0	274.0	2.0	medium	0	0	1	0.45	support
0.76	3.0	223.0	2.0	medium	0	0	0	0.47	support
0.67	5.0	248.0	3.0	medium	0	0	0	0.64	support
0.54	4.0	146.0	2.0	medium	0	0	0	0.5	support
0.53	2.0	101.0	5.0	medium	0	0	0	0.95	technical
0.67	4.0	265.0	4.0	medium	0	0	0	0.92	technical
0.5	5.0	175.0	4.0	high	0	0	0	0.38	technical
0.49	4.0	202.0	3.0	low	0	0	0	0.76	management
0.82	3.0	160.0	3.0	medium	0	0	0	0.71	IT
0.86	3.0	235.0	3.0	medium	0	0	0	0.71	IT
0.5	4.0	267.0	3.0	medium	0	0	0	0.5	IT
0.82	3.0	261.0	2.0	medium	0	0	1	0.6	IT
0.95	2.0	148.0	2.0	low	0	0	0	0.78	IT
0.64	3.0	239.0	4.0	low	0	0	0	0.87	product_mng
0.91	3.0	178.0	2.0	low	0	0	0	0.5	product_mng
0.79	2.0	221.0	3.0	low	0	0	0	0.75	product_mng
0.83	4.0	269.0	3.0	low	0	0	0	0.56	product_mng
0.66	3.0	262.0	2.0	low	0	0	1	0.6	IT
0.92	4.0	263.0	4.0	low	0	0	0	0.8	RandD
0.59	5.0	191.0	3.0	low	0	0	0	0.47	RandD
0.6	2.0	189.0	2.0	low	0	0	0	0.83	RandD
0.68	5.0	207.0	4.0	low	0	0	1	0.97	RandD
0.58	3.0	265.0	6.0	low	0	0	0	0.73	RandD
0.93	5.0	224.0	2.0	low	0	0	0	0.77	marketing
0.66	3.0	229.0	3.0	low	0	0	0	0.5	marketing
0.8	3.0	158.0	3.0	low	0	0	0	0.99	sales
0.28	5.0	202.0	5.0	low	0	0	0	0.79	accounting
0.84	4.0	216.0	2.0	low	0	0	0	0.59	support
0.86	4.0	220.0	5.0	low	0	0	0	0.58	technical
0.46	2.0	172.0	2.0	low	0	0	1	0.45	management
0.94	3.0	187.0	2.0	low	0	0	0	0.92	marketing
0.8	3.0	270.0	2.0	low	0	0	1	0.76	marketing
0.13	6.0	219.0	6.0	low	0	0	0	0.63	marketing
0.95	3.0	243.0	3.0	medium	0	0	1	0.73	sales
0.93	4.0	261.0	4.0	medium	0	0	0	0.88	sales
0.86	4.0	179.0	3.0	medium	0	0	0	0.81	sales
0.67	5.0	133.0	2.0	medium	0	0	0	0.93	sales
0.73	4.0	224.0	3.0	medium	0	0	0	0.6	sales
0.62	4.0	198.0	2.0	medium	0	0	0	0.92	sales
0.53	5.0	135.0	2.0	medium	0	0	0	0.81	sales
0.68	3.0	143.0	3.0	medium	0	0	0	0.68	sales
0.69	4.0	234.0	2.0	medium	0	0	0	0.55	sales
0.66	3.0	177.0	3.0	medium	0	0	0	0.92	sales
0.98	5.0	180.0	3.0	medium	0	0	0	0.56	sales
0.57	3.0	193.0	6.0	medium	0	0	0	0.39	sales
0.64	5.0	148.0	4.0	high	0	0	0	0.78	sales
0.71	3.0	194.0	4.0	low	0	0	0	0.58	sales
0.94	3.0	271.0	4.0	medium	0	0	0	0.7	sales
0.8	3.0	135.0	2.0	medium	0	0	0	0.85	sales
0.59	4.0	136.0	2.0	medium	0	0	0	0.94	sales
0.95	6.0	243.0	3.0	medium	0	0	0	0.7	sales
1.0	2.0	210.0	5.0	low	0	0	0	0.39	sales
0.53	3.0	163.0	4.0	low	0	0	0	0.59	accounting
0.35	5.0	268.0	3.0	low	0	0	0	0.59	accounting
0.73	3.0	244.0	3.0	low	0	0	0	0.66	accounting
0.89	4.0	164.0	3.0	low	0	0	0	0.63	hr
0.21	4.0	260.0	3.0	low	0	0	0	0.93	hr
0.21	5.0	153.0	3.0	low	0	0	0	0.85	hr
0.6	4.0	216.0	2.0	low	0	0	1	0.83	hr
0.94	2.0	198.0	3.0	low	0	0	0	0.69	technical
0.92	4.0	196.0	3.0	low	0	0	1	0.68	technical
0.92	3.0	218.0	3.0	low	0	0	0	0.78	technical
0.71	5.0	167.0	3.0	low	0	0	0	0.98	technical
0.69	4.0	264.0	3.0	low	0	0	0	0.83	technical
0.26	2.0	284.0	2.0	low	0	0	0	0.51	technical
0.21	4.0	218.0	6.0	low	0	0	0	0.78	technical
0.36	2.0	192.0	2.0	low	0	0	0	0.42	technical
0.81	5.0	255.0	4.0	low	0	0	1	0.92	technical
0.54	3.0	251.0	2.0	low	0	0	0	0.88	technical
0.63	5.0	248.0	2.0	low	0	0	0	0.87	technical
0.86	5.0	157.0	4.0	low	0	0	0	0.75	support
0.8	5.0	240.0	2.0	low	0	0	0	0.79	support
0.55	5.0	262.0	3.0	medium	0	0	0	0.58	support
0.18	3.0	130.0	2.0	medium	0	0	1	0.6	support
0.88	3.0	152.0	3.0	medium	0	0	0	0.98	support
0.65	4.0	256.0	2.0	medium	0	0	0	0.86	support
0.99	3.0	139.0	2.0	medium	0	0	0	1.0	support
0.88	4.0	195.0	2.0	medium	0	0	0	0.93	support
0.67	3.0	205.0	5.0	medium	0	0	0	0.59	support
0.53	4.0	265.0	2.0	medium	0	0	0	0.59	support
0.83	5.0	246.0	3.0	medium	0	0	0	0.61	support
0.36	3.0	100.0	3.0	medium	0	0	0	0.71	technical
0.62	5.0	150.0	3.0	medium	0	0	1	0.64	technical
0.72	4.0	147.0	2.0	medium	0	0	0	0.67	technical
0.79	4.0	244.0	3.0	high	0	0	0	0.54	management
1.0	4.0	256.0	3.0	low	0	0	0	0.87	IT
0.65	4.0	266.0	3.0	medium	0	0	1	0.52	IT
0.84	3.0	199.0	4.0	medium	0	0	0	0.91	IT
0.81	2.0	236.0	3.0	medium	0	0	0	0.59	IT
0.59	3.0	203.0	2.0	medium	0	0	1	0.51	IT
