Mileage,EngineV,Registration,Year,Price,Body,Engine Type,Brand,Model
173.0,2.3,yes,2013.0,15200.0,other,Diesel,Renault,Master
290.0,1.8,yes,1996.0,4950.0,vagon,Petrol,Volkswagen,Passat B4
36.0,3.0,yes,2015.0,55500.0,crossover,Diesel,Volkswagen,Touareg
188.0,2.5,yes,2008.0,17900.0,van,Diesel,Volkswagen,Multivan
271.0,2.7,no,2003.0,5900.0,crossover,Diesel,Mercedes-Benz,ML 270
225.0,4.7,yes,2003.0,20500.0,crossover,Gas,Toyota,Land Cruiser 100
300.0,1.8,yes,1994.0,5000.0,other,Petrol,BMW,318
100.0,2.0,yes,2010.0,11500.0,van,Diesel,Volkswagen,T5 (Transporter)
35.0,2.79073420738975,yes,2015.0,115000.0,other,Diesel,Mercedes-Benz,G 350
230.0,1.6,yes,2000.0,2900.0,hatch,Petrol,Volkswagen,Golf IV
247.0,2.0,yes,1998.0,4800.0,sedan,Gas,Mitsubishi,Galant
235.0,2.0,no,1998.0,1550.0,vagon,Petrol,Renault,Laguna
147.0,2.5,yes,2008.0,16000.0,crossover,Diesel,Mitsubishi,Pajero Sport
312.0,2.5,yes,2000.0,6400.0,van,Diesel,Volkswagen,T4 (Transporter)
400.0,2.0,yes,1998.0,5800.0,other,Petrol,BMW,520
263.0,3.2,yes,2001.0,11000.0,sedan,Diesel,Mercedes-Benz,E-Class
305.0,1.5,yes,2004.0,4500.0,sedan,Diesel,Renault,Megane
83.0,2.0,yes,2012.0,14200.0,crossover,Diesel,Renault,Koleos
19.0,2.5,yes,2015.0,71500.0,crossover,Diesel,BMW,X5
200.0,1.8,yes,2003.0,6200.0,sedan,Petrol,Audi,A4
130.0,1.9,yes,2010.0,10500.0,van,Diesel,Volkswagen,Caddy
136.0,3.5,yes,2007.0,12700.0,sedan,Petrol,Toyota,Camry
126.0,2.6,yes,1998.0,7000.0,other,Petrol,Audi,80
230.0,4.0,yes,1994.0,4500.0,sedan,Gas,BMW,540
400.0,2.5,yes,1994.0,4800.0,vagon,Diesel,BMW,525
170.0,1.5,yes,2012.0,11500.0,van,Diesel,Renault,Grand Scenic
33.0,2.0,yes,2014.0,42000.0,crossover,Petrol,BMW,X3
371.0,2.2,yes,1987.0,2500.0,sedan,Gas,Audi,100
165.0,3.0,yes,2007.0,22600.0,crossover,Diesel,Mercedes-Benz,ML 320
80.0,1.6,yes,2011.0,9900.0,sedan,Petrol,Volkswagen,Polo
259.0,3.0,yes,2007.0,13500.0,van,Diesel,Mercedes-Benz,Vito
140.0,2.0,yes,2007.0,10600.0,other,Other,Volkswagen,Passat B6
242.0,2.2,yes,2008.0,12500.0,van,Diesel,Mercedes-Benz,Vito
123.0,1.5,yes,2009.0,7499.0,van,Diesel,Renault,Kangoo
118.0,1.2,yes,2011.0,9999.0,hatch,Diesel,Volkswagen,Polo
73.0,1.6,yes,2013.0,18600.0,hatch,Petrol,Toyota,Auris
225.0,1.4,yes,2004.0,7600.0,hatch,Petrol,Volkswagen,Golf V
201.0,1.9,yes,2007.0,19418.746935058713,other,Diesel,Volkswagen,T5 (Transporter)
127.0,1.6,yes,2007.0,9200.0,hatch,Petrol,Volkswagen,Golf V
290.0,1.9,no,2002.0,3700.0,vagon,Diesel,Audi,A4
270.0,4.8,yes,2008.0,26000.0,crossover,Petrol,BMW,X5
268.0,4.0,yes,2004.0,12950.0,sedan,Diesel,BMW,740
193.0,3.0,yes,2008.0,15200.0,crossover,Gas,Mitsubishi,Pajero Wagon
24.0,3.0,yes,2015.0,62000.0,vagon,Diesel,Audi,A6 Allroad
1.0,3.5,yes,2016.0,68500.0,van,Petrol,Toyota,Sienna
111.0,1.6,yes,1999.0,2500.0,hatch,Gas,Volkswagen,Golf IV
296.0,1.9,no,2000.0,2600.0,other,Diesel,Volkswagen,Golf IV
300.0,2.2,yes,2007.0,12250.0,van,Diesel,Mercedes-Benz,Vito
94.0,4.0,yes,2010.0,39900.0,crossover,Gas,Toyota,Land Cruiser Prado
160.0,1.4,no,1999.0,1500.0,other,Petrol,Volkswagen,Golf IV
270.0,3.5,no,2004.0,3700.0,sedan,Petrol,Mercedes-Benz,S 350
160.0,1.8,yes,1997.0,8999.0,other,Petrol,BMW,318
200.0,2.5,yes,2007.0,9900.0,other,Diesel,Mitsubishi,L 200
249.0,5.0,yes,2005.0,16800.0,crossover,Diesel,Volkswagen,Touareg
0.0,1.6,yes,2016.0,23999.0,sedan,Diesel,Volkswagen,Jetta
162.0,3.0,yes,2009.0,36000.0,crossover,Diesel,Mercedes-Benz,GL 320
146.0,2.5,yes,2013.0,15800.0,other,Diesel,Mitsubishi,L 200
136.0,2.0,yes,2011.0,19300.0,sedan,Diesel,Volkswagen,Passat B7
148.0,1.5,yes,2012.0,6450.0,van,Diesel,Renault,Kangoo
220.0,1.5,yes,2004.0,4200.0,van,Diesel,Renault,Kangoo
29.0,6.0,yes,2011.0,19418.746935058713,sedan,Petrol,Mercedes-Benz,S-Guard
52.0,3.0,yes,2012.0,32000.0,crossover,Petrol,BMW,X5
110.0,2.4,yes,2007.0,12500.0,sedan,Gas,Toyota,Camry
178.0,4.0,yes,2012.0,47900.0,crossover,Diesel,BMW,X5
200.0,3.0,yes,2008.0,21999.0,sedan,Diesel,Mercedes-Benz,E-Class
168.0,2.79073420738975,yes,2007.0,15000.0,sedan,Other,Audi,A6
74.0,1.3,yes,2008.0,7500.0,hatch,Petrol,Toyota,Yaris
17.0,3.0,yes,2015.0,125000.0,sedan,Diesel,Mercedes-Benz,S 350
110.0,4.4,yes,2008.0,30500.0,hatch,Petrol,BMW,X6
0.0,1.6,yes,2016.0,17191.2,sedan,Petrol,Volkswagen,Jetta
42.0,3.0,yes,2011.0,45555.0,sedan,Diesel,Mercedes-Benz,S 350
227.0,2.5,yes,2008.0,15200.0,sedan,Petrol,BMW,525
270.0,2.79073420738975,yes,2009.0,8700.0,sedan,Diesel,Volkswagen,Caddy
226.0,1.9,yes,2005.0,7800.0,van,Diesel,Volkswagen,T5 (Transporter)
40.0,1.4,yes,2013.0,22000.0,hatch,Petrol,Volkswagen,Golf VII
156.0,2.4,yes,2006.0,9300.0,crossover,Gas,Mitsubishi,Outlander
97.0,2.2,yes,2011.0,31900.0,sedan,Diesel,Mercedes-Benz,E-Class
160.0,2.2,yes,2008.0,9350.0,van,Diesel,Mercedes-Benz,Vito
134.0,2.0,yes,2010.0,32500.0,sedan,Diesel,BMW,520
151.0,1.5,yes,2011.0,10200.0,vagon,Diesel,Renault,Megane
200.0,2.0,yes,2002.0,8200.0,crossover,Gas,Toyota,Rav 4
190.0,2.0,yes,2002.0,7400.0,sedan,Petrol,Mercedes-Benz,C-Class
155.0,3.0,yes,2007.0,14200.0,crossover,Gas,Mitsubishi,Outlander XL
1.0,1.6,yes,2016.0,24900.0,sedan,Diesel,Volkswagen,Jetta
150.0,3.5,yes,2008.0,24300.0,sedan,Gas,Mercedes-Benz,S 350
176.0,1.9,yes,2005.0,9300.0,van,Diesel,Volkswagen,T5 (Transporter)
130.0,2.5,yes,2008.0,21000.0,crossover,Diesel,Volkswagen,Touareg
145.0,3.0,yes,2010.0,36000.0,crossover,Petrol,Audi,Q7
69.0,2.4,yes,2014.0,22900.0,crossover,Petrol,Mitsubishi,Outlander
275.0,2.2,yes,2005.0,9900.0,sedan,Other,Mercedes-Benz,E-Class
288.0,1.8,yes,1996.0,3950.0,hatch,Gas,Volkswagen,Golf III
100.0,3.5,yes,2012.0,28700.0,crossover,Petrol,Toyota,Highlander
121.0,2.0,yes,2014.0,16900.0,van,Diesel,Volkswagen,T5 (Transporter)
245.0,2.8,yes,1998.0,7300.0,sedan,Gas,Mercedes-Benz,E-Class
400.0,2.0,yes,1988.0,2200.0,sedan,Petrol,Mercedes-Benz,190
103.0,3.5,yes,2010.0,25500.0,other,Petrol,Toyota,Venza
260.0,2.0,yes,2005.0,7650.0,other,Diesel,Volkswagen,Caddy
55.0,2.5,yes,2013.0,22800.0,other,Petrol,Toyota,Camry
170.0,1.9,yes,2005.0,8900.0,van,Diesel,Renault,Trafic
118.0,2.0,yes,2012.0,10990.0,sedan,Petrol,Renault,Fluence
0.0,3.0,yes,2016.0,107777.0,crossover,Diesel,Mercedes-Benz,GLS 350
95.0,2.0,yes,2011.0,17000.0,sedan,Gas,Toyota,Avensis
430.0,2.0,yes,1988.0,999.0,sedan,Gas,Renault,25
0.0,2.79073420738975,yes,2005.0,12800.0,other,Other,Audi,A6
0.0,2.0,yes,2016.0,66500.0,crossover,Other,BMW,X5
289.0,2.0,yes,1994.0,4300.0,vagon,Petrol,Volkswagen,Passat B4
295.0,2.0,no,2002.0,3350.0,vagon,Diesel,BMW,320
87.0,1.6,yes,2008.0,10400.0,sedan,Petrol,Toyota,Corolla
216.0,4.8,yes,2007.0,22700.0,crossover,Petrol,BMW,X5
102.0,1.5,yes,2012.0,6700.0,van,Diesel,Renault,Kangoo
285.0,2.79073420738975,no,1996.0,3250.0,sedan,Gas,Audi,A8
257.0,2.0,yes,1993.0,3800.0,sedan,Petrol,Audi,80
185.0,1.4,yes,2011.0,10900.0,vagon,Petrol,Volkswagen,Golf VII
300.0,2.2,yes,2007.0,11000.0,van,Diesel,Mercedes-Benz,Vito
30.0,3.0,yes,2015.0,51900.0,crossover,Diesel,Volkswagen,Touareg
232.0,3.0,yes,2007.0,18900.0,sedan,Diesel,Mercedes-Benz,E-Class
148.0,3.0,yes,2007.0,25500.0,sedan,Diesel,BMW,535
98.0,1.5,yes,2014.0,14500.0,sedan,Diesel,Renault,Fluence
260.0,3.5,yes,1997.0,7900.0,sedan,Petrol,BMW,535
95.0,3.0,yes,2014.0,44800.0,crossover,Diesel,Audi,Q7
73.0,2.5,yes,2012.0,26200.0,other,Diesel,Toyota,Hilux
164.0,3.0,no,2006.0,14000.0,crossover,Diesel,BMW,X5
300.0,1.9,yes,2006.0,7900.0,van,Diesel,Renault,Trafic
100.0,1.7,yes,1986.0,1350.0,sedan,Petrol,Renault,21
157.0,1.6,yes,2012.0,10777.0,van,Diesel,Volkswagen,Caddy
217.0,1.9,yes,2004.0,8300.0,van,Diesel,Renault,Trafic
1.0,1.4,yes,2015.0,40000.0,sedan,Petrol,Volkswagen,Passat B8
266.0,3.0,yes,2007.0,16800.0,other,Diesel,Mercedes-Benz,E-Class
1.0,2.0,yes,2016.0,43000.0,crossover,Petrol,Audi,Q3
60.0,2.5,yes,2012.0,22900.0,sedan,Petrol,Toyota,Camry
225.0,2.4,yes,2005.0,10900.0,sedan,Petrol,Audi,A6
280.0,1.6,no,2000.0,2550.0,sedan,Petrol,BMW,316
142.0,2.2,yes,2007.0,18700.0,other,Diesel,Mercedes-Benz,Viano
220.0,1.6,yes,1994.0,3800.0,sedan,Petrol,Toyota,Carina
290.0,2.2,yes,2004.0,7700.0,van,Diesel,Mercedes-Benz,Vito
16.0,3.0,yes,2015.0,112000.0,sedan,Diesel,BMW,730
280.0,2.9,no,1997.0,2600.0,van,Diesel,Mercedes-Benz,Sprinter 312
165.0,1.4,yes,2013.0,14900.0,vagon,Petrol,Volkswagen,Passat B7
140.0,2.5,yes,2007.0,11960.0,other,Diesel,Mitsubishi,L 200
130.0,2.5,yes,2011.0,19800.0,crossover,Diesel,Mitsubishi,Pajero Sport
116.0,2.2,yes,2012.0,12800.0,van,Diesel,Mercedes-Benz,Vito
69.0,2.0,yes,2013.0,34000.0,sedan,Petrol,Mercedes-Benz,E-Class
97.0,3.0,yes,2011.0,29999.0,sedan,Petrol,Audi,S5
160.0,2.79073420738975,yes,2013.0,10499.0,other,Diesel,Renault,Trafic
250.0,2.5,yes,2001.0,4900.0,vagon,Petrol,Mitsubishi,Galant
200.0,2.5,yes,2006.0,12900.0,sedan,Petrol,BMW,523
300.0,2.7,yes,2003.0,12600.0,sedan,Diesel,Mercedes-Benz,E-Class
117.0,1.6,yes,2014.0,9800.0,other,Diesel,Volkswagen,Caddy
270.0,1.9,yes,2002.0,3650.0,sedan,Diesel,Audi,A6
250.0,1.4,yes,1987.0,1150.0,hatch,Petrol,Renault,5
73.0,3.0,yes,2012.0,37900.0,crossover,Diesel,Volkswagen,Touareg
145.0,3.0,yes,2007.0,17900.0,crossover,Diesel,Volkswagen,Touareg
110.0,4.4,yes,2011.0,37500.0,crossover,Petrol,BMW,X6
170.0,3.0,yes,2011.0,27900.0,sedan,Petrol,BMW,530
0.0,5.5,yes,2016.0,177000.0,crossover,Petrol,Mercedes-Benz,GLS 63
153.0,1.6,yes,2012.0,10600.0,van,Diesel,Volkswagen,Caddy
127.0,5.5,yes,2010.0,39900.0,crossover,Petrol,Mercedes-Benz,GL 550
260.0,1.9,no,2005.0,5200.0,van,Diesel,Volkswagen,Touran
105.0,1.8,yes,2011.0,16999.0,sedan,Petrol,Volkswagen,Passat B7
122.0,7.2,yes,2011.0,10200.0,sedan,Petrol,Toyota,Corolla
260.0,1.9,yes,2005.0,8400.0,van,Diesel,Renault,Trafic
27.0,2.0,yes,2011.0,30900.0,crossover,Petrol,Audi,Q5
248.0,2.2,yes,2005.0,9500.0,van,Diesel,Mercedes-Benz,Vito
153.0,1.6,yes,2011.0,12800.0,crossover,Gas,Mitsubishi,ASX
60.0,3.0,yes,2011.0,48900.0,crossover,Diesel,BMW,X3
165.0,1.5,yes,2012.0,11600.0,vagon,Diesel,Renault,Megane
22.0,1.2,yes,2014.0,20200.0,hatch,Petrol,Volkswagen,Golf VII
140.0,1.7,yes,2007.0,12700.0,hatch,Gas,Mercedes-Benz,B 170
16.0,3.0,yes,2014.0,144900.0,sedan,Diesel,Mercedes-Benz,S 350
240.0,2.7,yes,2007.0,17835.0,crossover,Gas,Toyota,Land Cruiser Prado
160.0,2.4,yes,2007.0,19418.746935058713,vagon,Gas,Toyota,Rav 4
71.0,2.2,yes,2012.0,30900.0,sedan,Diesel,Mercedes-Benz,E-Class
88.0,1.6,yes,2012.0,9500.0,sedan,Gas,Renault,Fluence
192.0,1.9,yes,2008.0,11500.0,van,Diesel,Volkswagen,Caddy
0.0,1.5,yes,2016.0,18932.55,hatch,Diesel,Renault,Megane
91.0,2.79073420738975,yes,2013.0,33000.0,vagon,Other,Mercedes-Benz,E-Class
155.0,1.5,yes,2012.0,11700.0,vagon,Diesel,Renault,Megane
201.0,1.9,yes,2006.0,9900.0,crossover,Diesel,Renault,Kangoo
180.0,3.0,yes,2008.0,19500.0,sedan,Diesel,Mercedes-Benz,E-Class
350.0,2.0,yes,1985.0,6000.0,sedan,Diesel,Mercedes-Benz,200
261.0,2.5,no,2004.0,3400.0,vagon,Diesel,Audi,A6
102.0,1.6,yes,2012.0,8200.0,other,Diesel,Volkswagen,Caddy
165.0,3.5,yes,2008.0,15600.0,sedan,Gas,Toyota,Camry
43.0,3.0,yes,2011.0,19418.746935058713,sedan,Petrol,BMW,535
45.0,3.0,yes,2014.0,47500.0,crossover,Diesel,Toyota,Land Cruiser Prado
58.0,2.0,yes,2014.0,33900.0,sedan,Petrol,Audi,A5
2.0,4.6,yes,2016.0,97500.0,crossover,Petrol,Toyota,Land Cruiser 200
21.0,1.5,yes,2014.0,15000.0,sedan,Diesel,Renault,Fluence
86.0,3.5,yes,2013.0,28999.0,sedan,Petrol,Toyota,Camry
66.0,1.2,yes,2011.0,15000.0,hatch,Petrol,Audi,A1
66.0,3.0,yes,2010.0,36000.0,crossover,Diesel,Toyota,Land Cruiser Prado
150.0,4.0,yes,2005.0,19500.0,crossover,Petrol,Toyota,Land Cruiser Prado
350.0,1.8,yes,1995.0,5000.0,sedan,Other,Mercedes-Benz,C-Class
73.0,3.0,yes,2008.0,17800.0,sedan,Petrol,Mercedes-Benz,C-Class
215.0,2.6,yes,1992.0,5000.0,sedan,Gas,Mercedes-Benz,E-Class
275.0,1.2,yes,1991.0,3100.0,hatch,Petrol,Renault,Clio
240.0,1.7,yes,1988.0,1200.0,sedan,Gas,Renault,9
100.0,1.8,yes,1992.0,3800.0,sedan,Petrol,BMW,318
260.0,1.9,no,2001.0,1999.0,vagon,Diesel,Renault,Laguna
3.0,2.79073420738975,yes,2016.0,42900.0,hatch,Other,Mercedes-Benz,B-Class Electric Drive
330.0,5.0,yes,2000.0,8800.0,sedan,Petrol,Mercedes-Benz,S 500
250.0,1.9,yes,2006.0,8800.0,van,Diesel,Renault,Trafic
168.0,3.2,yes,2003.0,15300.0,other,Petrol,Mercedes-Benz,CLK 320
5.0,2.0,yes,2016.0,39900.0,sedan,Petrol,BMW,520
181.0,2.0,yes,2007.0,7400.0,van,Diesel,Renault,Trafic
163.0,2.0,yes,2010.0,28000.0,van,Diesel,Volkswagen,Multivan
182.0,2.0,yes,2011.0,12300.0,van,Diesel,Volkswagen,T6 (Transporter)
101.0,2.0,yes,1997.0,3600.0,sedan,Petrol,Renault,Megane
193.0,1.6,yes,2007.0,8450.0,sedan,Gas,Toyota,Corolla
297.0,1.6,yes,1995.0,2500.0,hatch,Petrol,Volkswagen,Golf III
106.0,1.6,yes,2008.0,9950.0,sedan,Gas,Toyota,Corolla
58.0,1.8,yes,2010.0,23200.0,sedan,Petrol,Mercedes-Benz,C-Class
124.0,1.8,yes,2008.0,10500.0,sedan,Petrol,Toyota,Avensis
280.0,2.2,yes,2005.0,11200.0,sedan,Diesel,Mercedes-Benz,E-Class
1.0,1.9,yes,2004.0,9750.0,van,Diesel,Volkswagen,T5 (Transporter)
70.0,2.7,yes,2008.0,20800.0,crossover,Petrol,Toyota,Land Cruiser Prado
35.0,1.8,yes,2014.0,33500.0,hatch,Petrol,Audi,A5
66.0,1.6,yes,2011.0,10000.0,sedan,Petrol,Volkswagen,Polo
205.0,2.5,yes,2006.0,19418.746935058713,crossover,Diesel,Mitsubishi,Pajero Sport
400.0,1.8,yes,1991.0,2199.0,hatch,Other,Mitsubishi,Galant
47.0,1.2,yes,2013.0,16800.0,hatch,Petrol,Audi,A3
200.0,4.0,yes,2007.0,25500.0,crossover,Diesel,Mercedes-Benz,GL 420
314.0,1.9,no,1996.0,2099.0,sedan,Diesel,Audi,A4
250.0,4.2,yes,2000.0,20000.0,crossover,Diesel,Toyota,Land Cruiser 100
380.0,2.5,yes,2000.0,7400.0,van,Diesel,Volkswagen,T4 (Transporter)
209.0,2.79073420738975,yes,2006.0,12000.0,other,Diesel,Volkswagen,T5 (Transporter)
273.0,2.9,yes,2001.0,19418.746935058713,van,Diesel,Mercedes-Benz,Sprinter 310
150.0,2.5,yes,2005.0,16500.0,sedan,Petrol,BMW,325
137.0,2.79073420738975,yes,2009.0,18500.0,sedan,Petrol,Audi,A6
51.0,3.0,yes,2014.0,43500.0,other,Diesel,Mercedes-Benz,E-Class
190.0,2.79073420738975,yes,2004.0,7450.0,other,Diesel,Renault,Grand Scenic
118.0,1.8,yes,1993.0,3100.0,hatch,Gas,Volkswagen,Golf III
310.0,2.2,yes,2005.0,12100.0,sedan,Diesel,Mercedes-Benz,E-Class
230.0,2.2,yes,2008.0,12000.0,van,Diesel,Mercedes-Benz,Vito
0.0,2.4,yes,2016.0,33000.0,other,Diesel,Mitsubishi,L 200
0.0,1.5,yes,2016.0,15672.15,van,Diesel,Renault,Dokker
134.0,1.5,yes,2011.0,6600.0,van,Diesel,Renault,Kangoo
127.0,1.5,yes,2011.0,12800.0,vagon,Diesel,Renault,Megane
68.0,6.0,yes,2011.0,300000.0,sedan,Petrol,Mercedes-Benz,S 600
73.0,1.5,yes,2012.0,7200.0,van,Diesel,Renault,Kangoo
79.0,1.6,yes,2013.0,21000.0,hatch,Petrol,BMW,118
92.0,1.6,yes,2003.0,5900.0,hatch,Petrol,Mitsubishi,Carisma
205.0,2.0,yes,2006.0,9500.0,van,Petrol,Volkswagen,Passat B6
270.0,1.9,no,2002.0,2100.0,van,Diesel,Renault,Scenic
260.0,2.79073420738975,no,2000.0,4000.0,sedan,Diesel,Audi,A6
91.0,1.6,yes,2007.0,8100.0,hatch,Petrol,Toyota,Auris
140.0,5.5,yes,2008.0,60000.0,crossover,Gas,Mercedes-Benz,G 55 AMG
260.0,2.0,no,2000.0,2899.0,sedan,Diesel,BMW,320
57.0,4.4,yes,2013.0,73900.0,sedan,Petrol,BMW,M5
253.0,2.79073420738975,yes,1998.0,7998.0,sedan,Petrol,BMW,323
191.0,2.0,no,2002.0,3400.0,vagon,Diesel,BMW,320
70.0,3.0,yes,2008.0,26500.0,sedan,Petrol,BMW,330
186.0,1.6,yes,2006.0,5800.0,sedan,Petrol,Mitsubishi,Lancer
200.0,1.8,yes,2004.0,9999.0,sedan,Petrol,BMW,318
95.0,1.6,yes,2010.0,12999.0,vagon,Diesel,Volkswagen,Passat B6
14.0,2.2,yes,2015.0,75500.0,van,Diesel,Mercedes-Benz,V 250
210.0,1.8,no,2000.0,2499.0,sedan,Petrol,BMW,318
280.0,2.79073420738975,no,2005.0,2900.0,hatch,Diesel,Renault,Scenic
201.0,1.9,no,2002.0,3500.0,hatch,Diesel,Volkswagen,Golf IV
177.0,1.8,yes,1998.0,19418.746935058713,sedan,Petrol,Audi,A4
283.0,2.5,yes,2005.0,10000.0,van,Diesel,Volkswagen,T5 (Transporter)
133.0,1.6,yes,2008.0,7000.0,sedan,Petrol,Mitsubishi,Lancer
1.0,3.0,yes,2014.0,169000.0,van,Diesel,Mercedes-Benz,Sprinter 319
84.0,3.0,yes,2011.0,35999.0,crossover,Diesel,Volkswagen,Touareg
350.0,1.6,yes,1994.0,2900.0,sedan,Petrol,Mitsubishi,Lancer
50.0,2.0,yes,2014.0,32400.0,crossover,Diesel,Volkswagen,Tiguan
95.0,2.5,yes,2008.0,15000.0,crossover,Diesel,Mitsubishi,Pajero Sport
145.0,1.6,yes,2008.0,7300.0,sedan,Petrol,Mitsubishi,Lancer
7.0,2.5,yes,2015.0,30500.0,sedan,Gas,Toyota,Camry
270.0,3.5,yes,1998.0,6300.0,sedan,Petrol,BMW,735
170.0,2.79073420738975,yes,2005.0,6200.0,sedan,Other,Mitsubishi,Lancer
180.0,4.8,yes,2008.0,23500.0,crossover,Petrol,BMW,X5
60.0,2.0,yes,2013.0,19418.746935058713,sedan,Diesel,Volkswagen,Passat CC
87.0,1.6,yes,2011.0,10400.0,sedan,Petrol,Volkswagen,Polo
187.0,3.0,yes,2008.0,22600.0,crossover,Diesel,Volkswagen,Touareg
128.0,1.4,yes,2010.0,8900.0,hatch,Petrol,Volkswagen,Polo
260.0,1.8,yes,2003.0,8400.0,sedan,Gas,Audi,A4
158.0,2.0,yes,2009.0,13300.0,sedan,Gas,Toyota,Avensis
152.0,2.2,yes,2012.0,16500.0,van,Diesel,Mercedes-Benz,Vito
180.0,1.4,yes,2000.0,4200.0,vagon,Petrol,Renault,Kangoo
320.0,1.6,yes,1985.0,19418.746935058713,van,Diesel,Volkswagen,T3 (Transporter)
122.0,1.8,yes,2012.0,18999.0,sedan,Petrol,Volkswagen,Passat CC
52.0,1.6,yes,2013.0,12400.0,sedan,Petrol,Mitsubishi,Lancer X
280.0,2.5,no,1994.0,3950.0,other,Diesel,Mitsubishi,Pajero
24.0,1.6,yes,2010.0,13850.0,hatch,Other,Toyota,Auris
108.0,1.3,yes,2006.0,5999.0,hatch,Petrol,Mitsubishi,Colt
300.0,2.0,yes,1987.0,2650.0,sedan,Petrol,Audi,80
404.0,2.5,yes,1992.0,5400.0,sedan,Petrol,BMW,525
15.0,1.8,yes,2014.0,28500.0,hatch,Diesel,Mercedes-Benz,A 180
10.0,2.2,yes,2012.0,46900.0,other,Diesel,Mercedes-Benz,E-Class
81.0,2.0,yes,2012.0,12000.0,sedan,Petrol,Renault,Fluence
0.0,1.4,yes,2015.0,29040.0,sedan,Petrol,Volkswagen,Jetta
261.0,2.2,yes,2007.0,19418.746935058713,van,Diesel,Mercedes-Benz,Vito
165.0,1.6,yes,2006.0,9800.0,hatch,Gas,Audi,A3
400.0,2.8,yes,1998.0,7000.0,sedan,Petrol,BMW,528
230.0,2.0,yes,2011.0,12800.0,van,Diesel,Volkswagen,T5 (Transporter)
365.0,3.0,yes,2001.0,8500.0,sedan,Diesel,BMW,530
260.0,1.3,yes,1996.0,3650.0,hatch,Petrol,Toyota,Corolla
51.0,1.6,yes,2013.0,11500.0,other,Petrol,Volkswagen,Polo
130.0,1.6,yes,2012.0,9800.0,van,Diesel,Volkswagen,Caddy
380.0,1.9,no,2003.0,2350.0,van,Diesel,Renault,Espace
172.0,2.0,yes,2011.0,21800.0,vagon,Diesel,Audi,A4
139.0,3.0,yes,2008.0,20300.0,crossover,Diesel,Volkswagen,Touareg
167.0,3.2,yes,2003.0,11800.0,sedan,Diesel,Mercedes-Benz,E-Class
248.0,2.5,yes,2005.0,8400.0,van,Diesel,Renault,Trafic
240.0,2.8,yes,1997.0,19418.746935058713,sedan,Gas,BMW,528
1.0,3.0,yes,2016.0,81500.0,sedan,Diesel,Mercedes-Benz,GLE-Class
30.0,2.79073420738975,yes,2014.0,20300.0,other,Diesel,Mitsubishi,L 200
175.0,3.5,yes,2008.0,14900.0,other,Gas,Toyota,Camry
79.0,1.6,yes,2008.0,7500.0,sedan,Gas,Mitsubishi,Lancer
440.0,1.4,yes,2008.0,19418.746935058713,other,Petrol,Volkswagen,Eos
187.0,1.6,yes,2008.0,9400.0,hatch,Petrol,Volkswagen,Golf V
21.0,1.6,yes,2011.0,8700.0,hatch,Petrol,Renault,Sandero
134.0,2.0,yes,2012.0,13700.0,sedan,Diesel,Volkswagen,Passat B6
263.0,1.9,yes,1996.0,4000.0,sedan,Diesel,Audi,A4
260.0,2.79073420738975,no,1999.0,2850.0,sedan,Other,Audi,A6
206.0,1.6,yes,2012.0,8950.0,van,Diesel,Volkswagen,Caddy
307.0,2.8,yes,1991.0,4299.0,sedan,Gas,Audi,100
2.0,3.0,yes,2014.0,36500.0,crossover,Diesel,Toyota,Hilux
315.0,2.9,yes,1996.0,7600.0,van,Diesel,Mercedes-Benz,Sprinter 312
110.0,2.4,yes,2006.0,9200.0,crossover,Petrol,Mitsubishi,Outlander
191.0,1.8,yes,2005.0,13000.0,sedan,Petrol,Mercedes-Benz,E-Class
132.0,4.0,yes,2008.0,24000.0,crossover,Petrol,Toyota,Land Cruiser Prado
630.0,2.9,yes,1998.0,8500.0,van,Diesel,Mercedes-Benz,Sprinter 312
250.0,3.2,yes,2007.0,20900.0,other,Diesel,Mercedes-Benz,ML 320
79.0,3.0,no,2012.0,18500.0,sedan,Diesel,BMW,530
270.0,2.9,no,1996.0,2000.0,sedan,Diesel,Mercedes-Benz,E-Class
310.0,2.0,yes,1989.0,2400.0,sedan,Diesel,Audi,100
63.0,20.0,yes,2007.0,10800.0,sedan,Petrol,Volkswagen,Passat B6
145.0,2.0,yes,2007.0,19418.746935058713,sedan,Diesel,BMW,320
177.0,2.0,yes,2009.0,12399.0,van,Diesel,Renault,Trafic
208.0,2.0,yes,2006.0,15200.0,crossover,Petrol,Toyota,Rav 4
205.0,4.2,yes,2007.0,23800.0,crossover,Gas,Audi,Q7
275.0,1.9,no,2001.0,3000.0,vagon,Diesel,Volkswagen,Passat B5
300.0,1.8,yes,1996.0,4000.0,sedan,Petrol,Mercedes-Benz,C-Class
231.0,1.6,yes,2008.0,7000.0,vagon,Petrol,Renault,Scenic
92.0,1.4,yes,2012.0,17900.0,van,Petrol,Volkswagen,Sharan
223.0,2.5,no,2001.0,3400.0,vagon,Diesel,Audi,A6
33.0,1.9,yes,1985.0,2200.0,hatch,Diesel,Volkswagen,Golf II
227.0,3.0,no,2004.0,7000.0,sedan,Diesel,BMW,730
12.0,5.2,yes,2012.0,98000.0,other,Petrol,Audi,R8
167.0,2.0,yes,2011.0,12650.0,van,Diesel,Volkswagen,T5 (Transporter)
0.0,2.0,yes,2014.0,39040.0,sedan,Diesel,Volkswagen,Passat CC
