instant	cnt	yr	hum	mnth	hr	holiday	weekday	season	weathersit	temp	atemp	windspeed	casual	registered	workingday	dteday
3693.0	551.0	0	0.46	6.0	18.0	0	2.0	2.0	1.0	0.78	0.697	0.2836	72.0	479.0	1	2011-06-07
3694.0	424.0	0	0.48	6.0	19.0	0	2.0	2.0	1.0	0.76	0.6818	0.2537	69.0	355.0	1	2011-06-07
3695.0	346.0	0	0.56	6.0	20.0	0	2.0	2.0	1.0	0.74	0.6818	0.1343	45.0	301.0	1	2011-06-07
3696.0	218.0	0	0.7	6.0	21.0	0	2.0	2.0	1.0	0.72	0.6818	0.1343	31.0	187.0	1	2011-06-07
3697.0	153.0	0	0.65	6.0	22.0	0	2.0	2.0	1.0	0.7	0.6515	0.1343	27.0	126.0	1	2011-06-07
3698.0	90.0	0	0.79	6.0	23.0	0	2.0	2.0	1.0	0.68	0.6364	0.1045	18.0	72.0	1	2011-06-07
3699.0	41.0	0	0.89	6.0	0.0	0	3.0	2.0	1.0	0.66	0.5909	0.1343	12.0	29.0	1	2011-06-08
3700.0	23.0	0	0.78	6.0	1.0	0	3.0	2.0	1.0	0.66	0.6061	0.0	3.0	20.0	1	2011-06-08
3701.0	7.0	0	0.89	6.0	2.0	0	3.0	2.0	1.0	0.64	0.5758	0.0896	0.0	7.0	1	2011-06-08
3702.0	3.0	0	0.89	6.0	3.0	0	3.0	2.0	1.0	0.64	0.5758	0.0896	2.0	1.0	1	2011-06-08
3703.0	6.0	0	0.83	6.0	4.0	0	3.0	2.0	1.0	0.62	0.5758	0.0	0.0	6.0	1	2011-06-08
3704.0	21.0	0	0.88	6.0	5.0	0	3.0	2.0	1.0	0.62	0.5606	0.0	0.0	21.0	1	2011-06-08
3705.0	116.0	0	0.89	6.0	6.0	0	3.0	2.0	1.0	0.64	0.5758	0.1343	13.0	103.0	1	2011-06-08
3706.0	353.0	0	0.74	6.0	7.0	0	3.0	2.0	1.0	0.66	0.6212	0.1045	24.0	329.0	1	2011-06-08
3707.0	481.0	0	0.58	6.0	8.0	0	3.0	2.0	1.0	0.76	0.7121	0.1642	46.0	435.0	1	2011-06-08
3708.0	202.0	0	0.58	6.0	9.0	0	3.0	2.0	1.0	0.76	0.7121	0.1642	34.0	168.0	1	2011-06-08
3709.0	90.0	0	0.43	6.0	10.0	0	3.0	2.0	1.0	0.82	0.7424	0.2239	27.0	63.0	1	2011-06-08
3710.0	134.0	0	0.41	6.0	11.0	0	3.0	2.0	1.0	0.84	0.7576	0.194	28.0	106.0	1	2011-06-08
3711.0	149.0	0	0.42	6.0	12.0	0	3.0	2.0	1.0	0.88	0.8182	0.1343	15.0	134.0	1	2011-06-08
3712.0	136.0	0	0.42	6.0	13.0	0	3.0	2.0	1.0	0.9	0.8485	0.0	20.0	116.0	1	2011-06-08
3713.0	155.0	0	0.4	6.0	14.0	0	3.0	2.0	1.0	0.92	0.8788	0.2537	44.0	111.0	1	2011-06-08
3714.0	128.0	0	0.4	6.0	15.0	0	3.0	2.0	1.0	0.92	0.8788	0.1642	28.0	100.0	1	2011-06-08
3715.0	233.0	0	0.4	6.0	16.0	0	3.0	2.0	1.0	0.92	0.8788	0.2239	34.0	199.0	1	2011-06-08
3716.0	506.0	0	0.35	6.0	17.0	0	3.0	2.0	1.0	0.92	0.8485	0.2239	80.0	426.0	1	2011-06-08
3717.0	459.0	0	0.37	6.0	18.0	0	3.0	2.0	1.0	0.9	0.8182	0.2239	61.0	398.0	1	2011-06-08
3718.0	384.0	0	0.59	6.0	19.0	0	3.0	2.0	1.0	0.82	0.803	0.1343	61.0	323.0	1	2011-06-08
3719.0	280.0	0	0.63	6.0	20.0	0	3.0	2.0	1.0	0.8	0.7879	0.1343	55.0	225.0	1	2011-06-08
3720.0	202.0	0	0.66	6.0	21.0	0	3.0	2.0	1.0	0.8	0.803	0.1343	34.0	168.0	1	2011-06-08
3721.0	176.0	0	0.75	6.0	22.0	0	3.0	2.0	1.0	0.76	0.7424	0.1642	37.0	139.0	1	2011-06-08
3722.0	116.0	0	0.75	6.0	23.0	0	3.0	2.0	1.0	0.76	0.7424	0.194	18.0	98.0	1	2011-06-08
3723.0	47.0	0	0.79	6.0	0.0	0	4.0	2.0	2.0	0.74	0.7121	0.1343	7.0	40.0	1	2011-06-09
3724.0	16.0	0	0.79	6.0	1.0	0	4.0	2.0	1.0	0.74	0.7121	0.1045	3.0	13.0	1	2011-06-09
3725.0	6.0	0	0.84	6.0	2.0	0	4.0	2.0	2.0	0.72	0.7121	0.1642	0.0	6.0	1	2011-06-09
3726.0	2.0	0	0.84	6.0	3.0	0	4.0	2.0	2.0	0.72	0.7121	0.1045	0.0	2.0	1	2011-06-09
3727.0	6.0	0	0.79	6.0	4.0	0	4.0	2.0	2.0	0.72	0.697	0.0896	2.0	4.0	1	2011-06-09
3728.0	20.0	0	0.84	6.0	5.0	0	4.0	2.0	2.0	0.7	0.6667	0.0	1.0	19.0	1	2011-06-09
3729.0	118.0	0	0.84	6.0	6.0	0	4.0	2.0	2.0	0.72	0.7121	0.0896	13.0	105.0	1	2011-06-09
3730.0	314.0	0	0.79	6.0	7.0	0	4.0	2.0	2.0	0.72	0.697	0.1343	31.0	283.0	1	2011-06-09
3731.0	432.0	0	0.7	6.0	8.0	0	4.0	2.0	2.0	0.76	0.7273	0.1045	32.0	400.0	1	2011-06-09
3732.0	168.0	0	0.49	6.0	9.0	0	4.0	2.0	1.0	0.84	0.7879	0.0	20.0	148.0	1	2011-06-09
3733.0	94.0	0	0.5	6.0	10.0	0	4.0	2.0	1.0	0.86	0.8182	0.2836	20.0	74.0	1	2011-06-09
3734.0	118.0	0	0.42	6.0	11.0	0	4.0	2.0	1.0	0.9	0.8485	0.2239	36.0	82.0	1	2011-06-09
3735.0	140.0	0	0.35	6.0	12.0	0	4.0	2.0	1.0	0.92	0.8485	0.194	40.0	100.0	1	2011-06-09
3736.0	136.0	0	0.37	6.0	13.0	0	4.0	2.0	1.0	0.9	0.8182	0.0896	18.0	118.0	1	2011-06-09
3737.0	118.0	0	0.4	6.0	14.0	0	4.0	2.0	1.0	0.92	0.8788	0.194	25.0	93.0	1	2011-06-09
3738.0	104.0	0	0.31	6.0	15.0	0	4.0	2.0	1.0	0.94	0.8333	0.1642	18.0	86.0	1	2011-06-09
3739.0	200.0	0	0.33	6.0	16.0	0	4.0	2.0	1.0	0.92	0.8333	0.1343	30.0	170.0	1	2011-06-09
3740.0	409.0	0	0.37	6.0	17.0	0	4.0	2.0	1.0	0.9	0.8182	0.2537	54.0	355.0	1	2011-06-09
3741.0	466.0	0	0.39	6.0	18.0	0	4.0	2.0	1.0	0.88	0.803	0.2836	52.0	414.0	1	2011-06-09
3742.0	326.0	0	0.39	6.0	19.0	0	4.0	2.0	2.0	0.84	0.7424	0.3284	55.0	271.0	1	2011-06-09
3743.0	254.0	0	0.43	6.0	20.0	0	4.0	2.0	2.0	0.8	0.7273	0.194	40.0	214.0	1	2011-06-09
3744.0	171.0	0	0.52	6.0	21.0	0	4.0	2.0	3.0	0.76	0.697	0.0	29.0	142.0	1	2011-06-09
3745.0	153.0	0	0.58	6.0	22.0	0	4.0	2.0	2.0	0.74	0.6818	0.1642	22.0	131.0	1	2011-06-09
3746.0	97.0	0	0.57	6.0	23.0	0	4.0	2.0	2.0	0.74	0.697	0.1642	15.0	82.0	1	2011-06-09
3747.0	69.0	0	0.65	6.0	0.0	0	5.0	2.0	3.0	0.7	0.6515	0.2239	8.0	61.0	1	2011-06-10
3748.0	23.0	0	0.65	6.0	1.0	0	5.0	2.0	3.0	0.7	0.6515	0.2239	5.0	18.0	1	2011-06-10
3749.0	13.0	0	0.69	6.0	2.0	0	5.0	2.0	1.0	0.68	0.6364	0.1642	6.0	7.0	1	2011-06-10
3750.0	6.0	0	0.69	6.0	3.0	0	5.0	2.0	1.0	0.68	0.6364	0.1642	3.0	3.0	1	2011-06-10
3751.0	4.0	0	0.78	6.0	4.0	0	5.0	2.0	1.0	0.66	0.6061	0.1642	0.0	4.0	1	2011-06-10
3752.0	28.0	0	0.78	6.0	5.0	0	5.0	2.0	1.0	0.66	0.6061	0.1642	0.0	28.0	1	2011-06-10
3753.0	104.0	0	0.78	6.0	6.0	0	5.0	2.0	1.0	0.66	0.6061	0.0896	10.0	94.0	1	2011-06-10
3754.0	267.0	0	0.66	6.0	7.0	0	5.0	2.0	1.0	0.72	0.6818	0.1045	25.0	242.0	1	2011-06-10
3755.0	452.0	0	0.58	6.0	8.0	0	5.0	2.0	1.0	0.74	0.6818	0.1343	29.0	423.0	1	2011-06-10
3756.0	213.0	0	0.55	6.0	9.0	0	5.0	2.0	1.0	0.76	0.697	0.0	37.0	176.0	1	2011-06-10
3757.0	111.0	0	0.52	6.0	10.0	0	5.0	2.0	1.0	0.78	0.7121	0.0	23.0	88.0	1	2011-06-10
3758.0	153.0	0	0.46	6.0	11.0	0	5.0	2.0	1.0	0.82	0.7576	0.0	46.0	107.0	1	2011-06-10
3759.0	207.0	0	0.44	6.0	12.0	0	5.0	2.0	1.0	0.84	0.7576	0.1343	40.0	167.0	1	2011-06-10
3760.0	189.0	0	0.44	6.0	13.0	0	5.0	2.0	1.0	0.84	0.7576	0.1045	40.0	149.0	1	2011-06-10
3761.0	165.0	0	0.39	6.0	14.0	0	5.0	2.0	1.0	0.86	0.7727	0.0	44.0	121.0	1	2011-06-10
3762.0	212.0	0	0.44	6.0	15.0	0	5.0	2.0	1.0	0.84	0.7576	0.1045	49.0	163.0	1	2011-06-10
3763.0	285.0	0	0.56	6.0	16.0	0	5.0	2.0	1.0	0.82	0.7879	0.2985	46.0	239.0	1	2011-06-10
3764.0	517.0	0	0.52	6.0	17.0	0	5.0	2.0	1.0	0.82	0.7727	0.2239	63.0	454.0	1	2011-06-10
3765.0	463.0	0	0.59	6.0	18.0	0	5.0	2.0	1.0	0.8	0.7727	0.2239	96.0	367.0	1	2011-06-10
3766.0	306.0	0	0.59	6.0	19.0	0	5.0	2.0	1.0	0.78	0.7424	0.194	61.0	245.0	1	2011-06-10
3767.0	250.0	0	0.62	6.0	20.0	0	5.0	2.0	1.0	0.76	0.7121	0.1045	53.0	197.0	1	2011-06-10
3768.0	218.0	0	0.66	6.0	21.0	0	5.0	2.0	1.0	0.76	0.7273	0.1343	55.0	163.0	1	2011-06-10
3769.0	185.0	0	0.74	6.0	22.0	0	5.0	2.0	1.0	0.72	0.697	0.2537	40.0	145.0	1	2011-06-10
3770.0	146.0	0	0.74	6.0	23.0	0	5.0	2.0	1.0	0.72	0.697	0.1642	36.0	110.0	1	2011-06-10
3771.0	117.0	0	0.79	6.0	0.0	0	6.0	2.0	1.0	0.7	0.6667	0.1343	28.0	89.0	0	2011-06-11
3772.0	77.0	0	0.79	6.0	1.0	0	6.0	2.0	1.0	0.7	0.6667	0.0896	10.0	67.0	0	2011-06-11
3773.0	60.0	0	0.79	6.0	2.0	0	6.0	2.0	1.0	0.7	0.6667	0.1045	10.0	50.0	0	2011-06-11
3774.0	28.0	0	0.83	6.0	3.0	0	6.0	2.0	1.0	0.68	0.6364	0.0896	10.0	18.0	0	2011-06-11
3775.0	13.0	0	0.79	6.0	4.0	0	6.0	2.0	1.0	0.68	0.6364	0.0896	4.0	9.0	0	2011-06-11
3776.0	16.0	0	0.74	6.0	5.0	0	6.0	2.0	1.0	0.68	0.6364	0.1343	4.0	12.0	0	2011-06-11
3777.0	40.0	0	0.61	6.0	6.0	0	6.0	2.0	1.0	0.7	0.6515	0.1343	9.0	31.0	0	2011-06-11
3778.0	68.0	0	0.58	6.0	7.0	0	6.0	2.0	1.0	0.72	0.6667	0.194	18.0	50.0	0	2011-06-11
3779.0	143.0	0	0.58	6.0	8.0	0	6.0	2.0	1.0	0.74	0.6818	0.194	32.0	111.0	0	2011-06-11
3780.0	230.0	0	0.62	6.0	9.0	0	6.0	2.0	1.0	0.74	0.6818	0.1343	59.0	171.0	0	2011-06-11
3781.0	264.0	0	0.58	6.0	10.0	0	6.0	2.0	1.0	0.74	0.6818	0.1642	91.0	173.0	0	2011-06-11
3782.0	325.0	0	0.62	6.0	11.0	0	6.0	2.0	1.0	0.76	0.7121	0.1343	110.0	215.0	0	2011-06-11
3783.0	347.0	0	0.55	6.0	12.0	0	6.0	2.0	1.0	0.8	0.7576	0.2239	112.0	235.0	0	2011-06-11
3784.0	387.0	0	0.55	6.0	13.0	0	6.0	2.0	1.0	0.8	0.7576	0.194	150.0	237.0	0	2011-06-11
3785.0	380.0	0	0.49	6.0	14.0	0	6.0	2.0	1.0	0.82	0.7727	0.1045	148.0	232.0	0	2011-06-11
3786.0	374.0	0	0.49	6.0	15.0	0	6.0	2.0	1.0	0.82	0.7727	0.1045	142.0	232.0	0	2011-06-11
3787.0	394.0	0	0.46	6.0	16.0	0	6.0	2.0	2.0	0.8	0.7273	0.194	169.0	225.0	0	2011-06-11
3788.0	337.0	0	0.58	6.0	17.0	0	6.0	2.0	2.0	0.74	0.6818	0.1642	147.0	190.0	0	2011-06-11
3789.0	286.0	0	0.62	6.0	18.0	0	6.0	2.0	2.0	0.72	0.6818	0.1343	131.0	155.0	0	2011-06-11
3790.0	264.0	0	0.65	6.0	19.0	0	6.0	2.0	1.0	0.7	0.6515	0.194	97.0	167.0	0	2011-06-11
3791.0	275.0	0	0.74	6.0	20.0	0	6.0	2.0	1.0	0.68	0.6364	0.2537	95.0	180.0	0	2011-06-11
3792.0	220.0	0	0.74	6.0	21.0	0	6.0	2.0	1.0	0.66	0.6212	0.2239	76.0	144.0	0	2011-06-11
3793.0	190.0	0	0.78	6.0	22.0	0	6.0	2.0	1.0	0.66	0.6061	0.2239	53.0	137.0	0	2011-06-11
3794.0	131.0	0	0.74	6.0	23.0	0	6.0	2.0	1.0	0.66	0.6212	0.1045	24.0	107.0	0	2011-06-11
3795.0	119.0	0	0.78	6.0	0.0	0	0.0	2.0	1.0	0.66	0.6061	0.2239	19.0	100.0	0	2011-06-12
3796.0	93.0	0	0.83	6.0	1.0	0	0.0	2.0	1.0	0.64	0.5758	0.1045	19.0	74.0	0	2011-06-12
3797.0	66.0	0	0.89	6.0	2.0	0	0.0	2.0	1.0	0.64	0.5758	0.2537	9.0	57.0	0	2011-06-12
3798.0	28.0	0	0.89	6.0	3.0	0	0.0	2.0	1.0	0.64	0.5758	0.2836	8.0	20.0	0	2011-06-12
3799.0	14.0	0	0.88	6.0	4.0	0	0.0	2.0	1.0	0.62	0.5606	0.1642	8.0	6.0	0	2011-06-12
3800.0	10.0	0	0.88	6.0	5.0	0	0.0	2.0	1.0	0.62	0.5606	0.2239	5.0	5.0	0	2011-06-12
3801.0	14.0	0	0.88	6.0	6.0	0	0.0	2.0	1.0	0.62	0.5606	0.1045	5.0	9.0	0	2011-06-12
3802.0	34.0	0	0.78	6.0	7.0	0	0.0	2.0	1.0	0.64	0.5909	0.1045	7.0	27.0	0	2011-06-12
3803.0	92.0	0	0.74	6.0	8.0	0	0.0	2.0	1.0	0.7	0.6667	0.0	28.0	64.0	0	2011-06-12
3804.0	182.0	0	0.66	6.0	9.0	0	0.0	2.0	1.0	0.72	0.6818	0.0	75.0	107.0	0	2011-06-12
3805.0	311.0	0	0.58	6.0	10.0	0	0.0	2.0	1.0	0.76	0.7121	0.0896	120.0	191.0	0	2011-06-12
3806.0	367.0	0	0.55	6.0	11.0	0	0.0	2.0	1.0	0.78	0.7273	0.1045	131.0	236.0	0	2011-06-12
3807.0	420.0	0	0.46	6.0	12.0	0	0.0	2.0	1.0	0.82	0.7576	0.0	176.0	244.0	0	2011-06-12
3808.0	373.0	0	0.59	6.0	13.0	0	0.0	2.0	1.0	0.78	0.7424	0.2836	109.0	264.0	0	2011-06-12
3809.0	315.0	0	0.56	6.0	14.0	0	0.0	2.0	1.0	0.82	0.7879	0.2537	96.0	219.0	0	2011-06-12
3810.0	360.0	0	0.59	6.0	15.0	0	0.0	2.0	1.0	0.8	0.7727	0.2985	142.0	218.0	0	2011-06-12
3811.0	350.0	0	0.83	6.0	16.0	0	0.0	2.0	3.0	0.68	0.6364	0.2836	115.0	235.0	0	2011-06-12
3812.0	252.0	0	0.83	6.0	17.0	0	0.0	2.0	3.0	0.68	0.6364	0.2836	94.0	158.0	0	2011-06-12
3813.0	256.0	0	0.74	6.0	18.0	0	0.0	2.0	1.0	0.7	0.6667	0.1642	69.0	187.0	0	2011-06-12
3814.0	223.0	0	0.74	6.0	19.0	0	0.0	2.0	1.0	0.7	0.6667	0.1045	67.0	156.0	0	2011-06-12
3815.0	206.0	0	0.83	6.0	20.0	0	0.0	2.0	1.0	0.66	0.6061	0.1642	62.0	144.0	0	2011-06-12
3816.0	140.0	0	0.83	6.0	21.0	0	0.0	2.0	1.0	0.66	0.6061	0.1045	39.0	101.0	0	2011-06-12
3817.0	128.0	0	0.83	6.0	22.0	0	0.0	2.0	1.0	0.64	0.5758	0.1343	31.0	97.0	0	2011-06-12
3818.0	107.0	0	0.78	6.0	23.0	0	0.0	2.0	1.0	0.64	0.5909	0.194	33.0	74.0	0	2011-06-12
3819.0	28.0	0	0.78	6.0	0.0	0	1.0	2.0	1.0	0.64	0.5909	0.1343	8.0	20.0	1	2011-06-13
3820.0	16.0	0	0.73	6.0	1.0	0	1.0	2.0	1.0	0.64	0.6061	0.2239	6.0	10.0	1	2011-06-13
3821.0	10.0	0	0.73	6.0	2.0	0	1.0	2.0	1.0	0.62	0.5909	0.2836	2.0	8.0	1	2011-06-13
3822.0	7.0	0	0.6	6.0	3.0	0	1.0	2.0	1.0	0.6	0.6061	0.4925	1.0	6.0	1	2011-06-13
3823.0	4.0	0	0.64	6.0	4.0	0	1.0	2.0	1.0	0.56	0.5303	0.2985	1.0	3.0	1	2011-06-13
3824.0	29.0	0	0.64	6.0	5.0	0	1.0	2.0	1.0	0.54	0.5152	0.3881	2.0	27.0	1	2011-06-13
3825.0	105.0	0	0.64	6.0	6.0	0	1.0	2.0	1.0	0.54	0.5152	0.4179	7.0	98.0	1	2011-06-13
3826.0	328.0	0	0.56	6.0	7.0	0	1.0	2.0	1.0	0.56	0.5303	0.3582	26.0	302.0	1	2011-06-13
3827.0	476.0	0	0.49	6.0	8.0	0	1.0	2.0	1.0	0.58	0.5455	0.4478	44.0	432.0	1	2011-06-13
3828.0	224.0	0	0.46	6.0	9.0	0	1.0	2.0	1.0	0.62	0.6212	0.3582	35.0	189.0	1	2011-06-13
3829.0	118.0	0	0.41	6.0	10.0	0	1.0	2.0	1.0	0.64	0.6212	0.3284	38.0	80.0	1	2011-06-13
3830.0	159.0	0	0.41	6.0	11.0	0	1.0	2.0	1.0	0.66	0.6212	0.2985	53.0	106.0	1	2011-06-13
3831.0	196.0	0	0.41	6.0	12.0	0	1.0	2.0	1.0	0.66	0.6212	0.2836	35.0	161.0	1	2011-06-13
3832.0	227.0	0	0.37	6.0	13.0	0	1.0	2.0	1.0	0.7	0.6364	0.0	53.0	174.0	1	2011-06-13
3833.0	200.0	0	0.34	6.0	14.0	0	1.0	2.0	1.0	0.7	0.6364	0.2537	55.0	145.0	1	2011-06-13
3834.0	185.0	0	0.37	6.0	15.0	0	1.0	2.0	1.0	0.7	0.6364	0.4478	58.0	127.0	1	2011-06-13
3835.0	326.0	0	0.37	6.0	16.0	0	1.0	2.0	1.0	0.7	0.6364	0.4179	64.0	262.0	1	2011-06-13
3836.0	601.0	0	0.39	6.0	17.0	0	1.0	2.0	1.0	0.7	0.6364	0.3284	72.0	529.0	1	2011-06-13
3837.0	586.0	0	0.37	6.0	18.0	0	1.0	2.0	1.0	0.7	0.6364	0.3582	76.0	510.0	1	2011-06-13
3838.0	423.0	0	0.39	6.0	19.0	0	1.0	2.0	1.0	0.66	0.6212	0.2836	75.0	348.0	1	2011-06-13
3839.0	331.0	0	0.44	6.0	20.0	0	1.0	2.0	1.0	0.64	0.6212	0.2537	78.0	253.0	1	2011-06-13
3840.0	218.0	0	0.41	6.0	21.0	0	1.0	2.0	1.0	0.64	0.6212	0.2537	40.0	178.0	1	2011-06-13
3841.0	134.0	0	0.46	6.0	22.0	0	1.0	2.0	1.0	0.62	0.6212	0.2239	20.0	114.0	1	2011-06-13
3842.0	89.0	0	0.46	6.0	23.0	0	1.0	2.0	1.0	0.62	0.6212	0.194	14.0	75.0	1	2011-06-13
3843.0	31.0	0	0.49	6.0	0.0	0	2.0	2.0	1.0	0.6	0.6212	0.194	13.0	18.0	1	2011-06-14
3844.0	13.0	0	0.49	6.0	1.0	0	2.0	2.0	1.0	0.6	0.6212	0.2537	3.0	10.0	1	2011-06-14
3845.0	10.0	0	0.49	6.0	2.0	0	2.0	2.0	1.0	0.6	0.6212	0.2836	2.0	8.0	1	2011-06-14
3846.0	2.0	0	0.53	6.0	3.0	0	2.0	2.0	1.0	0.58	0.5455	0.3284	1.0	1.0	1	2011-06-14
3847.0	3.0	0	0.6	6.0	4.0	0	2.0	2.0	1.0	0.54	0.5152	0.2537	0.0	3.0	1	2011-06-14
3848.0	26.0	0	0.56	6.0	5.0	0	2.0	2.0	1.0	0.54	0.5152	0.3284	3.0	23.0	1	2011-06-14
3849.0	113.0	0	0.56	6.0	6.0	0	2.0	2.0	1.0	0.54	0.5152	0.2985	6.0	107.0	1	2011-06-14
3850.0	365.0	0	0.52	6.0	7.0	0	2.0	2.0	1.0	0.56	0.5303	0.4179	19.0	346.0	1	2011-06-14
3851.0	486.0	0	0.49	6.0	8.0	0	2.0	2.0	1.0	0.58	0.5455	0.3881	45.0	441.0	1	2011-06-14
3852.0	193.0	0	0.46	6.0	9.0	0	2.0	2.0	1.0	0.62	0.6212	0.194	19.0	174.0	1	2011-06-14
3853.0	130.0	0	0.46	6.0	10.0	0	2.0	2.0	1.0	0.62	0.6212	0.2239	33.0	97.0	1	2011-06-14
3854.0	143.0	0	0.41	6.0	11.0	0	2.0	2.0	1.0	0.64	0.6212	0.2836	40.0	103.0	1	2011-06-14
3855.0	169.0	0	0.41	6.0	12.0	0	2.0	2.0	1.0	0.64	0.6212	0.3582	30.0	139.0	1	2011-06-14
3856.0	209.0	0	0.44	6.0	13.0	0	2.0	2.0	1.0	0.64	0.6212	0.2239	33.0	176.0	1	2011-06-14
3857.0	159.0	0	0.47	6.0	14.0	0	2.0	2.0	2.0	0.64	0.6212	0.194	41.0	118.0	1	2011-06-14
3858.0	178.0	0	0.47	6.0	15.0	0	2.0	2.0	1.0	0.64	0.6212	0.1642	42.0	136.0	1	2011-06-14
3859.0	330.0	0	0.41	6.0	16.0	0	2.0	2.0	1.0	0.68	0.6364	0.194	51.0	279.0	1	2011-06-14
3860.0	569.0	0	0.5	6.0	17.0	0	2.0	2.0	3.0	0.64	0.6212	0.2836	85.0	484.0	1	2011-06-14
3861.0	538.0	0	0.51	6.0	18.0	0	2.0	2.0	1.0	0.62	0.6212	0.3284	65.0	473.0	1	2011-06-14
3862.0	386.0	0	0.5	6.0	19.0	0	2.0	2.0	1.0	0.64	0.6212	0.3582	51.0	335.0	1	2011-06-14
3863.0	297.0	0	0.56	6.0	20.0	0	2.0	2.0	1.0	0.6	0.6212	0.1642	60.0	237.0	1	2011-06-14
3864.0	243.0	0	0.56	6.0	21.0	0	2.0	2.0	1.0	0.6	0.6212	0.2985	37.0	206.0	1	2011-06-14
3865.0	188.0	0	0.6	6.0	22.0	0	2.0	2.0	1.0	0.58	0.5455	0.2239	29.0	159.0	1	2011-06-14
3866.0	110.0	0	0.68	6.0	23.0	0	2.0	2.0	1.0	0.56	0.5303	0.2239	19.0	91.0	1	2011-06-14
3867.0	52.0	0	0.64	6.0	0.0	0	3.0	2.0	1.0	0.56	0.5303	0.3582	8.0	44.0	1	2011-06-15
3868.0	14.0	0	0.64	6.0	1.0	0	3.0	2.0	1.0	0.54	0.5152	0.2836	0.0	14.0	1	2011-06-15
3869.0	9.0	0	0.63	6.0	2.0	0	3.0	2.0	1.0	0.52	0.5	0.2239	0.0	9.0	1	2011-06-15
3870.0	1.0	0	0.68	6.0	3.0	0	3.0	2.0	1.0	0.5	0.4848	0.2537	0.0	1.0	1	2011-06-15
3871.0	4.0	0	0.63	6.0	4.0	0	3.0	2.0	1.0	0.5	0.4848	0.2836	0.0	4.0	1	2011-06-15
3872.0	21.0	0	0.67	6.0	5.0	0	3.0	2.0	1.0	0.48	0.4697	0.2836	1.0	20.0	1	2011-06-15
3873.0	121.0	0	0.63	6.0	6.0	0	3.0	2.0	1.0	0.5	0.4848	0.2537	11.0	110.0	1	2011-06-15
3874.0	370.0	0	0.6	6.0	7.0	0	3.0	2.0	1.0	0.54	0.5152	0.1343	22.0	348.0	1	2011-06-15
3875.0	498.0	0	0.53	6.0	8.0	0	3.0	2.0	1.0	0.58	0.5455	0.1343	53.0	445.0	1	2011-06-15
3876.0	207.0	0	0.49	6.0	9.0	0	3.0	2.0	1.0	0.6	0.6212	0.0	22.0	185.0	1	2011-06-15
3877.0	135.0	0	0.47	6.0	10.0	0	3.0	2.0	1.0	0.64	0.6212	0.1642	27.0	108.0	1	2011-06-15
3878.0	164.0	0	0.36	6.0	11.0	0	3.0	2.0	1.0	0.68	0.6364	0.0	49.0	115.0	1	2011-06-15
3879.0	211.0	0	0.34	6.0	12.0	0	3.0	2.0	1.0	0.7	0.6364	0.2239	33.0	178.0	1	2011-06-15
3880.0	189.0	0	0.28	6.0	13.0	0	3.0	2.0	1.0	0.74	0.6515	0.2836	43.0	146.0	1	2011-06-15
3881.0	178.0	0	0.28	6.0	14.0	0	3.0	2.0	1.0	0.74	0.6515	0.0	50.0	128.0	1	2011-06-15
3882.0	164.0	0	0.27	6.0	15.0	0	3.0	2.0	1.0	0.76	0.6667	0.0	33.0	131.0	1	2011-06-15
3883.0	312.0	0	0.27	6.0	16.0	0	3.0	2.0	1.0	0.76	0.6667	0.1343	47.0	265.0	1	2011-06-15
3884.0	638.0	0	0.28	6.0	17.0	0	3.0	2.0	1.0	0.74	0.6515	0.1045	83.0	555.0	1	2011-06-15
3885.0	607.0	0	0.32	6.0	18.0	0	3.0	2.0	1.0	0.72	0.6515	0.1343	80.0	527.0	1	2011-06-15
3886.0	416.0	0	0.37	6.0	19.0	0	3.0	2.0	1.0	0.7	0.6364	0.2836	54.0	362.0	1	2011-06-15
3887.0	330.0	0	0.44	6.0	20.0	0	3.0	2.0	1.0	0.66	0.6212	0.1642	57.0	273.0	1	2011-06-15
3888.0	257.0	0	0.47	6.0	21.0	0	3.0	2.0	1.0	0.64	0.6212	0.2239	48.0	209.0	1	2011-06-15
3889.0	175.0	0	0.5	6.0	22.0	0	3.0	2.0	1.0	0.62	0.6212	0.1045	31.0	144.0	1	2011-06-15
3890.0	107.0	0	0.53	6.0	23.0	0	3.0	2.0	1.0	0.62	0.6212	0.0	17.0	90.0	1	2011-06-15
3891.0	47.0	0	0.56	6.0	0.0	0	4.0	2.0	1.0	0.6	0.6212	0.1045	9.0	38.0	1	2011-06-16
3892.0	17.0	0	0.6	6.0	1.0	0	4.0	2.0	1.0	0.58	0.5455	0.0	4.0	13.0	1	2011-06-16
3893.0	5.0	0	0.56	6.0	2.0	0	4.0	2.0	1.0	0.6	0.6212	0.0896	1.0	4.0	1	2011-06-16
3894.0	4.0	0	0.73	6.0	3.0	0	4.0	2.0	2.0	0.56	0.5303	0.0896	0.0	4.0	1	2011-06-16
3895.0	6.0	0	0.68	6.0	4.0	0	4.0	2.0	2.0	0.56	0.5303	0.1045	0.0	6.0	1	2011-06-16
3896.0	25.0	0	0.64	6.0	5.0	0	4.0	2.0	1.0	0.6	0.6061	0.194	7.0	18.0	1	2011-06-16
3897.0	112.0	0	0.73	6.0	6.0	0	4.0	2.0	3.0	0.58	0.5455	0.1642	8.0	104.0	1	2011-06-16
